#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370580:9063,1557:1557,07/13/23 04:21:48,STABLE BEAMS,6800,12659.261945397,12368.024478933,36.7,PLTZERO
370580:9063,1558:1558,07/13/23 04:22:12,STABLE BEAMS,6800,12664.235744436,12358.953475171,36.7,PLTZERO
370580:9063,1559:1559,07/13/23 04:22:35,STABLE BEAMS,6800,12664.344146496,12359.083254302,36.7,PLTZERO
370580:9063,1560:1560,07/13/23 04:22:58,STABLE BEAMS,6800,12657.457197581,12354.188933120,36.7,PLTZERO
370580:9063,1561:1561,07/13/23 04:23:22,STABLE BEAMS,6800,12649.801668293,12345.766379990,36.7,PLTZERO
370580:9063,1562:1562,07/13/23 04:23:45,STABLE BEAMS,6800,12636.754357246,12328.586840659,36.7,PLTZERO
370580:9063,1563:1563,07/13/23 04:24:08,STABLE BEAMS,6800,12633.751327196,12330.206688418,36.7,PLTZERO
370580:9063,1564:1564,07/13/23 04:24:31,STABLE BEAMS,6800,12644.308320640,12319.044492784,36.7,PLTZERO
370580:9063,1565:1565,07/13/23 04:24:55,STABLE BEAMS,6800,12636.447706372,12345.526867796,36.7,PLTZERO
370580:9063,1566:1566,07/13/23 04:25:18,STABLE BEAMS,6800,12620.829996921,12306.015144358,36.6,PLTZERO
370580:9063,1567:1567,07/13/23 04:25:41,STABLE BEAMS,6800,12620.981369168,12317.201279110,36.6,PLTZERO
370580:9063,1568:1568,07/13/23 04:26:05,STABLE BEAMS,6800,12624.846732725,12320.061740699,36.6,PLTZERO
370580:9063,1569:1569,07/13/23 04:26:28,STABLE BEAMS,6800,12613.985041597,12296.655384864,36.6,PLTZERO
370580:9063,1570:1570,07/13/23 04:26:51,STABLE BEAMS,6800,12603.143858968,12303.639681335,36.6,PLTZERO
370580:9063,1571:1571,07/13/23 04:27:15,STABLE BEAMS,6800,12598.320455580,12298.013186311,36.5,PLTZERO
370580:9063,1572:1572,07/13/23 04:27:38,STABLE BEAMS,6800,12571.948480467,12290.190721974,36.5,PLTZERO
370580:9063,1573:1573,07/13/23 04:28:01,STABLE BEAMS,6800,12550.577649056,12255.315729968,36.4,PLTZERO
370580:9063,1574:1574,07/13/23 04:28:25,STABLE BEAMS,6800,12529.371862225,12214.818556706,36.3,PLTZERO
370580:9063,1575:1575,07/13/23 04:28:48,STABLE BEAMS,6800,12527.847397214,12230.483330418,36.3,PLTZERO
370580:9063,1576:1576,07/13/23 04:29:11,STABLE BEAMS,6800,12517.283567603,12218.746150536,36.3,PLTZERO
370580:9063,1577:1577,07/13/23 04:29:34,STABLE BEAMS,6800,12507.065452672,12208.710724999,36.3,PLTZERO
370580:9063,1578:1578,07/13/23 04:29:58,STABLE BEAMS,6800,12500.627737521,12221.999470632,36.3,PLTZERO
370580:9063,1579:1579,07/13/23 04:30:21,STABLE BEAMS,6800,12500.445114230,12193.901061512,36.3,PLTZERO
370580:9063,1580:1580,07/13/23 04:30:44,STABLE BEAMS,6800,12493.346244170,12217.018757083,36.2,PLTZERO
370580:9063,1581:1581,07/13/23 04:31:08,STABLE BEAMS,6800,12478.688527740,12169.317361743,36.2,PLTZERO
370580:9063,1582:1582,07/13/23 04:31:31,STABLE BEAMS,6800,12482.821478365,12207.012672876,36.2,PLTZERO
370580:9063,1583:1583,07/13/23 04:31:54,STABLE BEAMS,6800,12482.161300051,12170.769929760,36.2,PLTZERO
370580:9063,1584:1584,07/13/23 04:32:18,STABLE BEAMS,6800,12474.055560404,12196.584888982,36.2,PLTZERO
370580:9063,1585:1585,07/13/23 04:32:41,STABLE BEAMS,6800,12469.218484684,12162.181821690,36.2,PLTZERO
370580:9063,1586:1586,07/13/23 04:33:04,STABLE BEAMS,6800,12467.652026083,12192.331847031,36.2,PLTZERO
370580:9063,1587:1587,07/13/23 04:33:28,STABLE BEAMS,6800,12459.587303431,12153.702297453,36.1,PLTZERO
370580:9063,1588:1588,07/13/23 04:33:51,STABLE BEAMS,6800,12446.237247891,12172.951521624,36.1,PLTZERO
370580:9063,1589:1589,07/13/23 04:34:14,STABLE BEAMS,6800,12442.360165192,12151.858676025,36.1,PLTZERO
370580:9063,1590:1590,07/13/23 04:34:38,STABLE BEAMS,6800,12447.219702600,12155.996849788,36.1,PLTZERO
370580:9063,1591:1591,07/13/23 04:35:01,STABLE BEAMS,6800,12442.062303675,12139.454698957,36.1,PLTZERO
370580:9063,1592:1592,07/13/23 04:35:24,STABLE BEAMS,6800,12422.270626603,12148.472997251,36.0,PLTZERO
370580:9063,1593:1593,07/13/23 04:35:47,STABLE BEAMS,6800,12415.504775486,12123.015548820,36.0,PLTZERO
370580:9063,1594:1594,07/13/23 04:36:11,STABLE BEAMS,6800,12423.534340712,12135.107834062,36.0,PLTZERO
370580:9063,1595:1595,07/13/23 04:36:34,STABLE BEAMS,6800,12418.096658982,12112.359623142,36.0,PLTZERO
370580:9063,1596:1596,07/13/23 04:36:57,STABLE BEAMS,6800,12407.553337870,12120.166052968,36.0,PLTZERO
370580:9063,1597:1597,07/13/23 04:37:21,STABLE BEAMS,6800,12411.392333358,11977.911015336,36.0,PLTZERO
370580:9063,1598:1598,07/13/23 04:37:44,STABLE BEAMS,6800,12417.733365591,12131.053476229,36.0,PLTZERO
370580:9063,1599:1599,07/13/23 04:38:07,STABLE BEAMS,6800,12413.770342520,12142.260648820,36.0,PLTZERO
370580:9063,1600:1600,07/13/23 04:38:31,STABLE BEAMS,6800,12411.143301598,12105.020626806,36.0,PLTZERO
370580:9063,1601:1601,07/13/23 04:38:54,STABLE BEAMS,6800,12403.378393654,12130.996928747,36.0,PLTZERO
370580:9063,1602:1602,07/13/23 04:39:17,STABLE BEAMS,6800,12396.257061906,12094.443546214,36.0,PLTZERO
370580:9063,1603:1603,07/13/23 04:39:41,STABLE BEAMS,6800,12397.630154670,12127.627238445,36.0,PLTZERO
370580:9063,1604:1604,07/13/23 04:40:04,STABLE BEAMS,6800,12394.259924848,12092.981596565,36.0,PLTZERO
370580:9063,1605:1605,07/13/23 04:40:27,STABLE BEAMS,6800,12379.694008361,8858.553171788,35.9,PLTZERO
370580:9063,1606:1606,07/13/23 04:40:51,STABLE BEAMS,6800,12374.690911468,7085.638202468,35.9,PLTZERO
370580:9063,1607:1607,07/13/23 04:41:14,STABLE BEAMS,6800,12387.231369638,12084.457395957,35.9,PLTZERO
370580:9063,1608:1608,07/13/23 04:41:37,STABLE BEAMS,6800,12379.548495686,12110.165140306,35.9,PLTZERO
370580:9063,1609:1609,07/13/23 04:42:00,STABLE BEAMS,6800,12376.435110385,12073.610858446,35.9,PLTZERO
370580:9063,1610:1610,07/13/23 04:42:24,STABLE BEAMS,6800,12370.950552088,12103.781448705,35.9,PLTZERO
370580:9063,1611:1611,07/13/23 04:42:47,STABLE BEAMS,6800,12361.177764540,12059.614949995,35.9,PLTZERO
370580:9063,1612:1612,07/13/23 04:43:10,STABLE BEAMS,6800,12354.791808931,12089.370521154,35.8,PLTZERO
370580:9063,1613:1613,07/13/23 04:43:34,STABLE BEAMS,6800,12352.506576307,12073.090324303,35.8,PLTZERO
370580:9063,1614:1614,07/13/23 04:43:57,STABLE BEAMS,6800,12338.894793271,12047.375333265,35.8,PLTZERO
370580:9063,1615:1615,07/13/23 04:44:20,STABLE BEAMS,6800,12335.714999500,12068.202031418,35.8,PLTZERO
370580:9063,1616:1616,07/13/23 04:44:44,STABLE BEAMS,6800,12337.435760134,12053.199666084,35.8,PLTZERO
370580:9063,1617:1617,07/13/23 04:45:07,STABLE BEAMS,6800,12324.343525711,12041.593190279,35.8,PLTZERO
370580:9063,1618:1618,07/13/23 04:45:30,STABLE BEAMS,6800,12303.637755590,12026.532606153,35.7,PLTZERO
370580:9063,1619:1619,07/13/23 04:45:53,STABLE BEAMS,6800,12292.210615877,11993.455660924,35.7,PLTZERO
370580:9063,1620:1620,07/13/23 04:46:17,STABLE BEAMS,6800,12288.404824623,12026.021402014,35.7,PLTZERO
370580:9063,1621:1621,07/13/23 04:46:40,STABLE BEAMS,6800,12269.733302175,11973.712336659,35.6,PLTZERO
370580:9063,1622:1622,07/13/23 04:47:03,STABLE BEAMS,6800,12239.703978269,11978.417690833,35.5,PLTZERO
370580:9063,1623:1623,07/13/23 04:47:27,STABLE BEAMS,6800,12239.810427139,11952.661957470,35.5,PLTZERO
370580:9063,1624:1624,07/13/23 04:47:50,STABLE BEAMS,6800,12247.606586128,11988.131237210,35.5,PLTZERO
370580:9063,1625:1625,07/13/23 04:48:13,STABLE BEAMS,6800,12246.749135596,11966.130526564,35.5,PLTZERO
370580:9063,1626:1626,07/13/23 04:48:37,STABLE BEAMS,6800,12244.665081571,11960.596472985,35.5,PLTZERO
370580:9063,1627:1627,07/13/23 04:49:00,STABLE BEAMS,6800,12232.115834045,11941.478548789,35.5,PLTZERO
370580:9063,1628:1628,07/13/23 04:49:23,STABLE BEAMS,6800,12224.724962039,11925.899949927,35.5,PLTZERO
370580:9063,1629:1629,07/13/23 04:49:47,STABLE BEAMS,6800,12223.889973195,10172.493070620,35.5,PLTZERO
370580:9063,1630:1630,07/13/23 04:50:10,STABLE BEAMS,6800,12223.977866758,11928.217531817,35.5,PLTZERO
370580:9063,1631:1631,07/13/23 04:50:33,STABLE BEAMS,6800,12213.941398522,11940.781716739,35.4,PLTZERO
370580:9063,1632:1632,07/13/23 04:50:57,STABLE BEAMS,6800,12206.034884283,11947.619489183,35.4,PLTZERO
370580:9063,1633:1633,07/13/23 04:51:20,STABLE BEAMS,6800,12210.902234452,11931.086383549,35.4,PLTZERO
370580:9063,1634:1634,07/13/23 04:51:43,STABLE BEAMS,6800,12206.858153984,11929.647826941,35.4,PLTZERO
370580:9063,1635:1635,07/13/23 04:52:07,STABLE BEAMS,6800,12190.072436748,11917.606127806,35.4,PLTZERO
370580:9063,1636:1636,07/13/23 04:52:30,STABLE BEAMS,6800,12187.302812936,11895.089734296,35.4,PLTZERO
370580:9063,1637:1637,07/13/23 04:52:53,STABLE BEAMS,6800,12193.595015412,11935.137414403,35.4,PLTZERO
370580:9063,1638:1638,07/13/23 04:53:16,STABLE BEAMS,6800,12186.270551875,11901.227546658,35.4,PLTZERO
370580:9063,1639:1639,07/13/23 04:53:40,STABLE BEAMS,6800,12171.095240022,11897.969838515,35.3,PLTZERO
370580:9063,1640:1640,07/13/23 04:54:03,STABLE BEAMS,6800,12173.727163919,11911.570962732,35.3,PLTZERO
370580:9063,1641:1641,07/13/23 04:54:26,STABLE BEAMS,6800,12178.261495146,11893.947287621,35.3,PLTZERO
370580:9063,1642:1642,07/13/23 04:54:50,STABLE BEAMS,6800,12170.496587202,11742.997121755,35.3,PLTZERO
370580:9063,1643:1643,07/13/23 04:55:13,STABLE BEAMS,6800,12168.175220558,11743.949750030,35.3,PLTZERO
370580:9063,1644:1644,07/13/23 04:55:36,STABLE BEAMS,6800,12160.663250755,11733.905129442,35.3,PLTZERO
370580:9063,1645:1645,07/13/23 04:56:00,STABLE BEAMS,6800,12148.293696734,11721.313905924,35.2,PLTZERO
370580:9063,1646:1646,07/13/23 04:56:23,STABLE BEAMS,6800,12151.864128559,11722.188279214,35.3,PLTZERO
370580:9063,1647:1647,07/13/23 04:56:46,STABLE BEAMS,6800,12147.722388578,11727.182787979,35.2,PLTZERO
370580:9063,1648:1648,07/13/23 04:57:10,STABLE BEAMS,6800,12138.808028156,11730.375398891,35.2,PLTZERO
370580:9063,1649:1649,07/13/23 04:57:33,STABLE BEAMS,6800,12130.056759122,11712.195981293,35.2,PLTZERO
370580:9063,1650:1650,07/13/23 04:57:56,STABLE BEAMS,6800,12134.238539504,11736.710286458,35.2,PLTZERO
370580:9063,1651:1651,07/13/23 04:58:19,STABLE BEAMS,6800,12128.569404727,11720.586141317,35.2,PLTZERO
370580:9063,1652:1652,07/13/23 04:58:43,STABLE BEAMS,6800,12116.473297344,10302.087280200,35.2,PLTZERO
370580:9063,1653:1653,07/13/23 04:59:06,STABLE BEAMS,6800,12110.177188488,10413.471139395,35.1,PLTZERO
370580:9063,1654:1654,07/13/23 04:59:29,STABLE BEAMS,6800,12108.179074835,11701.534937527,35.1,PLTZERO
370580:9063,1655:1655,07/13/23 04:59:53,STABLE BEAMS,6800,12100.113375589,11692.641020042,35.1,PLTZERO
370580:9063,1656:1656,07/13/23 05:00:16,STABLE BEAMS,6800,12085.352140074,11693.068853637,35.1,PLTZERO
370580:9063,1657:1657,07/13/23 05:00:39,STABLE BEAMS,6800,12089.332741857,11682.841052538,35.1,PLTZERO
370580:9063,1658:1658,07/13/23 05:01:03,STABLE BEAMS,6800,12084.564027797,11683.792827732,35.1,PLTZERO
370580:9063,1659:1659,07/13/23 05:01:26,STABLE BEAMS,6800,12071.259872229,11655.537513768,35.0,PLTZERO
370580:9063,1660:1660,07/13/23 05:01:49,STABLE BEAMS,6800,12062.793768976,11664.760088116,35.0,PLTZERO
370580:9063,1661:1661,07/13/23 05:02:13,STABLE BEAMS,6800,12071.841922931,11686.506469201,35.0,PLTZERO
370580:9063,1662:1662,07/13/23 05:02:36,STABLE BEAMS,6800,12075.794203456,11635.643667615,35.0,PLTZERO
370580:9063,1663:1663,07/13/23 05:02:59,STABLE BEAMS,6800,12060.113991916,11673.418337890,35.0,PLTZERO
370580:9063,1664:1664,07/13/23 05:03:22,STABLE BEAMS,6800,12058.950867107,11659.858649015,35.0,PLTZERO
370580:9063,1665:1665,07/13/23 05:03:46,STABLE BEAMS,6800,12071.875127166,11666.307671956,35.0,PLTZERO
370580:9063,1666:1666,07/13/23 05:04:09,STABLE BEAMS,6800,12070.749112972,11648.158990695,35.0,PLTZERO
370580:9063,1667:1667,07/13/23 05:04:32,STABLE BEAMS,6800,12067.300755539,11681.787530531,35.0,PLTZERO
370580:9063,1668:1668,07/13/23 05:04:56,STABLE BEAMS,6800,12060.864993578,11645.569143140,35.0,PLTZERO
370580:9063,1669:1669,07/13/23 05:05:19,STABLE BEAMS,6800,12054.028827610,11675.933964864,35.0,PLTZERO
370580:9063,1670:1670,07/13/23 05:05:42,STABLE BEAMS,6800,12053.030747378,11644.501926269,35.0,PLTZERO
370580:9063,1671:1671,07/13/23 05:06:06,STABLE BEAMS,6800,12054.476108183,11674.777752892,35.0,PLTZERO
370580:9063,1672:1672,07/13/23 05:06:29,STABLE BEAMS,6800,12041.975690414,11643.966942796,34.9,PLTZERO
370580:9063,1673:1673,07/13/23 05:06:52,STABLE BEAMS,6800,12030.111036079,11565.927546699,34.9,PLTZERO
370580:9063,1674:1674,07/13/23 05:07:16,STABLE BEAMS,6800,12030.432335879,11618.518893320,34.9,PLTZERO
370580:9063,1675:1675,07/13/23 05:07:39,STABLE BEAMS,6800,12028.652979538,11625.057192793,34.9,PLTZERO
370580:9063,1676:1676,07/13/23 05:08:02,STABLE BEAMS,6800,12022.263117548,11618.726544044,34.9,PLTZERO
370580:9063,1677:1677,07/13/23 05:08:26,STABLE BEAMS,6800,12015.264836787,11641.690640237,34.9,PLTZERO
370580:9063,1678:1678,07/13/23 05:08:49,STABLE BEAMS,6800,12013.133906196,11624.658631712,34.9,PLTZERO
370580:9063,1679:1679,07/13/23 05:09:12,STABLE BEAMS,6800,12007.803649931,11613.139549952,34.8,PLTZERO
370580:9063,1680:1680,07/13/23 05:09:35,STABLE BEAMS,6800,11993.458443945,11586.525895460,34.8,PLTZERO
370580:9063,1681:1681,07/13/23 05:09:59,STABLE BEAMS,6800,11994.300268955,11616.276098026,34.8,PLTZERO
370580:9063,1682:1682,07/13/23 05:10:22,STABLE BEAMS,6800,11996.475146327,11599.985869677,34.8,PLTZERO
370580:9063,1683:1683,07/13/23 05:10:45,STABLE BEAMS,6800,11970.988943005,11581.827284989,34.7,PLTZERO
370580:9063,1684:1684,07/13/23 05:11:09,STABLE BEAMS,6800,11930.181915153,11526.581837744,34.6,PLTZERO
370580:9063,1685:1685,07/13/23 05:11:32,STABLE BEAMS,6800,11920.561476446,11555.229383077,34.6,PLTZERO
370580:9063,1686:1686,07/13/23 05:11:55,STABLE BEAMS,6800,11908.110865029,11531.133857712,34.5,PLTZERO
370580:9063,1687:1687,07/13/23 05:12:19,STABLE BEAMS,6800,11881.005466967,11511.547234182,34.5,PLTZERO
370580:9063,1688:1688,07/13/23 05:12:42,STABLE BEAMS,6800,11855.525123214,11469.974437778,34.4,PLTZERO
370580:9063,1689:1689,07/13/23 05:13:05,STABLE BEAMS,6800,11862.540006093,11498.462264686,34.4,PLTZERO
370580:9063,1690:1690,07/13/23 05:13:29,STABLE BEAMS,6800,11863.316399227,11468.874118187,34.4,PLTZERO
370580:9063,1691:1691,07/13/23 05:13:52,STABLE BEAMS,6800,11862.398399797,11485.339824415,34.4,PLTZERO
370580:9063,1692:1692,07/13/23 05:14:15,STABLE BEAMS,6800,11847.093200791,11476.777753811,34.4,PLTZERO
370580:9063,1693:1693,07/13/23 05:14:39,STABLE BEAMS,6800,11823.136345455,11470.847054960,34.3,PLTZERO
370580:9063,1694:1694,07/13/23 05:15:02,STABLE BEAMS,6800,11827.265389699,11458.382185122,34.3,PLTZERO
370580:9063,1695:1695,07/13/23 05:15:25,STABLE BEAMS,6800,11864.327175196,11479.007888053,34.4,PLTZERO
370580:9063,1696:1696,07/13/23 05:15:48,STABLE BEAMS,6800,11811.096880590,11464.811319043,34.3,PLTZERO
370580:9063,1697:1697,07/13/23 05:16:12,STABLE BEAMS,6800,11777.606503514,11421.201011329,34.2,PLTZERO
370580:9063,1698:1698,07/13/23 05:16:35,STABLE BEAMS,6800,11771.650249766,11405.969435682,34.2,PLTZERO
370580:9063,1699:1699,07/13/23 05:16:58,STABLE BEAMS,6800,11743.898345723,11365.174181307,34.1,PLTZERO
370580:9063,1700:1700,07/13/23 05:17:22,STABLE BEAMS,6800,11758.543366416,11393.095700198,34.1,PLTZERO
370580:9063,1701:1701,07/13/23 05:17:45,STABLE BEAMS,6800,11755.477834277,11379.063724842,34.1,PLTZERO
370580:9063,1702:1702,07/13/23 05:18:08,STABLE BEAMS,6800,11740.340609634,11391.765662775,34.1,PLTZERO
370580:9063,1703:1703,07/13/23 05:18:32,STABLE BEAMS,6800,11733.813047730,11374.957911082,34.0,PLTZERO
370580:9063,1704:1704,07/13/23 05:18:55,STABLE BEAMS,6800,11735.104106503,11383.267235682,34.0,PLTZERO
370580:9063,1705:1705,07/13/23 05:19:18,STABLE BEAMS,6800,11730.166441484,11363.355734079,34.0,PLTZERO
370580:9063,1706:1706,07/13/23 05:19:42,STABLE BEAMS,6800,11705.711522627,11355.196450956,34.0,PLTZERO
370580:9063,1707:1707,07/13/23 05:20:05,STABLE BEAMS,6800,11697.348938458,11359.743980950,33.9,PLTZERO
370580:9063,1708:1708,07/13/23 05:20:28,STABLE BEAMS,6800,11715.875924826,11355.825150591,34.0,PLTZERO
370580:9063,1709:1709,07/13/23 05:20:51,STABLE BEAMS,6800,11730.591260369,11360.006721008,34.0,PLTZERO
370580:9063,1710:1710,07/13/23 05:21:15,STABLE BEAMS,6800,11752.267766057,11393.593681296,34.1,PLTZERO
370580:9063,1711:1711,07/13/23 05:21:38,STABLE BEAMS,6800,11729.222073985,11390.877729630,34.0,PLTZERO
370580:9063,1712:1712,07/13/23 05:22:01,STABLE BEAMS,6800,11707.728191587,11359.906128054,34.0,PLTZERO
370580:9063,1713:1713,07/13/23 05:22:25,STABLE BEAMS,6800,11688.774433144,11343.584589732,33.9,PLTZERO
370580:9063,1714:1714,07/13/23 05:22:48,STABLE BEAMS,6800,11698.143886901,11342.136920649,33.9,PLTZERO
370580:9063,1715:1715,07/13/23 05:23:11,STABLE BEAMS,6800,11707.366851386,11367.993025027,34.0,PLTZERO
370580:9063,1716:1716,07/13/23 05:23:35,STABLE BEAMS,6800,11700.306068537,11350.167501797,33.9,PLTZERO
370580:9063,1717:1717,07/13/23 05:23:58,STABLE BEAMS,6800,11684.883678113,11316.282040129,33.9,PLTZERO
370580:9063,1718:1718,07/13/23 05:24:21,STABLE BEAMS,6800,11676.244717520,11339.867526488,33.9,PLTZERO
370580:9063,1719:1719,07/13/23 05:24:45,STABLE BEAMS,6800,11685.068254595,11333.889182998,33.9,PLTZERO
370580:9063,1720:1720,07/13/23 05:25:08,STABLE BEAMS,6800,11684.331901860,11339.695667023,33.9,PLTZERO
370580:9063,1721:1721,07/13/23 05:25:31,STABLE BEAMS,6800,11661.182690703,11314.452249220,33.8,PLTZERO
370580:9063,1722:1722,07/13/23 05:25:55,STABLE BEAMS,6800,11685.881758345,11338.028582667,33.9,PLTZERO
370580:9063,1723:1723,07/13/23 05:26:18,STABLE BEAMS,6800,11681.752714100,11330.714236994,33.9,PLTZERO
370580:9063,1724:1724,07/13/23 05:26:41,STABLE BEAMS,6800,11664.156422899,11313.348959710,33.8,PLTZERO
370580:9063,1725:1725,07/13/23 05:27:04,STABLE BEAMS,6800,11629.674801758,11287.743859220,33.7,PLTZERO
370580:9063,1726:1726,07/13/23 05:27:28,STABLE BEAMS,6800,11626.959867274,11284.002990108,33.7,PLTZERO
370580:9063,1727:1727,07/13/23 05:27:51,STABLE BEAMS,6800,11654.857283993,11290.370460797,33.8,PLTZERO
370580:9063,1728:1728,07/13/23 05:28:14,STABLE BEAMS,6800,11659.024415448,11328.753678416,33.8,PLTZERO
370580:9063,1729:1729,07/13/23 05:28:38,STABLE BEAMS,6800,11650.903050278,11274.208577322,33.8,PLTZERO
370580:9063,1730:1730,07/13/23 05:29:01,STABLE BEAMS,6800,11635.991419112,11133.296073426,33.8,PLTZERO
370580:9063,1731:1731,07/13/23 05:29:24,STABLE BEAMS,6800,11628.148383557,11282.503272581,33.7,PLTZERO
370580:9063,1732:1732,07/13/23 05:29:48,STABLE BEAMS,6800,11636.451395422,11304.837889738,33.8,PLTZERO
370580:9063,1733:1733,07/13/23 05:30:11,STABLE BEAMS,6800,11628.261668593,11273.464811098,33.7,PLTZERO
370580:9063,1734:1734,07/13/23 05:30:34,STABLE BEAMS,6800,11611.847057509,11287.978340754,33.7,PLTZERO
370580:9063,1735:1735,07/13/23 05:30:58,STABLE BEAMS,6800,11596.682488203,11245.224094253,33.6,PLTZERO
370580:9063,1736:1736,07/13/23 05:31:21,STABLE BEAMS,6800,11638.974917260,11309.955961446,33.8,PLTZERO
370580:9063,1737:1737,07/13/23 05:31:44,STABLE BEAMS,6800,11610.967145290,11253.694462973,33.7,PLTZERO
370580:9063,1738:1738,07/13/23 05:32:08,STABLE BEAMS,6800,11578.540280319,11229.248747649,33.6,PLTZERO
370580:9063,1739:1739,07/13/23 05:32:31,STABLE BEAMS,6800,11571.664073951,11252.027308367,33.6,PLTZERO
370580:9063,1740:1740,07/13/23 05:32:54,STABLE BEAMS,6800,11626.580948360,11272.521592165,33.7,PLTZERO
370580:9063,1741:1741,07/13/23 05:33:17,STABLE BEAMS,6800,11591.783886989,11271.400669454,33.6,PLTZERO
370580:9063,1742:1742,07/13/23 05:33:41,STABLE BEAMS,6800,11596.871947659,11242.508371928,33.6,PLTZERO
370580:9063,1743:1743,07/13/23 05:34:04,STABLE BEAMS,6800,11590.873700320,11264.780987226,33.6,PLTZERO
370580:9063,1744:1744,07/13/23 05:34:27,STABLE BEAMS,6800,11584.843225342,11226.507199839,33.6,PLTZERO
370580:9063,1745:1745,07/13/23 05:34:51,STABLE BEAMS,6800,11576.455249699,11256.632125610,33.6,PLTZERO
370580:9063,1746:1746,07/13/23 05:35:14,STABLE BEAMS,6800,11563.655993817,11217.114401518,33.5,PLTZERO
370580:9063,1747:1747,07/13/23 05:35:37,STABLE BEAMS,6800,11565.960758344,11241.262305858,33.6,PLTZERO
370580:9063,1748:1748,07/13/23 05:36:01,STABLE BEAMS,6800,11559.636328228,11224.921659471,33.5,PLTZERO
370580:9063,1749:1749,07/13/23 05:36:24,STABLE BEAMS,6800,11543.263710736,11214.209698492,33.5,PLTZERO
370580:9063,1750:1750,07/13/23 05:36:47,STABLE BEAMS,6800,11531.997709221,11185.808765708,33.5,PLTZERO
370580:9063,1751:1751,07/13/23 05:37:11,STABLE BEAMS,6800,11552.500347553,11236.071516099,33.5,PLTZERO
370580:9063,1752:1752,07/13/23 05:37:34,STABLE BEAMS,6800,11541.440407612,11193.185156001,33.5,PLTZERO
370580:9063,1753:1753,07/13/23 05:37:57,STABLE BEAMS,6800,11532.364908993,11183.770509650,33.5,PLTZERO
370580:9063,1754:1754,07/13/23 05:38:20,STABLE BEAMS,6800,11531.678362611,11187.143492077,33.5,PLTZERO
370580:9063,1755:1755,07/13/23 05:38:44,STABLE BEAMS,6800,11545.652462444,11214.216842402,33.5,PLTZERO
370580:9063,1756:1756,07/13/23 05:39:07,STABLE BEAMS,6800,11535.427511346,11134.609655259,33.5,PLTZERO
370580:9063,1757:1757,07/13/23 05:39:30,STABLE BEAMS,6800,11528.499545436,8725.674762356,33.4,PLTZERO
370580:9063,1758:1758,07/13/23 05:39:54,STABLE BEAMS,6800,11523.938846140,11197.869199441,33.4,PLTZERO
370580:9063,1759:1759,07/13/23 05:40:17,STABLE BEAMS,6800,11521.821587880,11199.352924706,33.4,PLTZERO
370580:9063,1760:1760,07/13/23 05:40:40,STABLE BEAMS,6800,11508.647319465,11180.350909379,33.4,PLTZERO
370580:9063,1761:1761,07/13/23 05:41:04,STABLE BEAMS,6800,11501.169530492,11174.571596719,33.4,PLTZERO
370580:9063,1762:1762,07/13/23 05:41:27,STABLE BEAMS,6800,11500.989836986,11174.148978998,33.4,PLTZERO
370580:9063,1763:1763,07/13/23 05:41:50,STABLE BEAMS,6800,11496.487733399,11158.890337423,33.4,PLTZERO
370580:9063,1764:1764,07/13/23 05:42:14,STABLE BEAMS,6800,11474.610049112,11169.641135434,33.3,PLTZERO
370580:9063,1765:1765,07/13/23 05:42:37,STABLE BEAMS,6800,11473.117811741,11138.079555542,33.3,PLTZERO
370580:9063,1766:1766,07/13/23 05:43:00,STABLE BEAMS,6800,11492.677059170,11186.100813100,33.3,PLTZERO
370580:9063,1767:1767,07/13/23 05:43:24,STABLE BEAMS,6800,11489.058774182,11166.854556431,33.3,PLTZERO
370580:9063,1768:1768,07/13/23 05:43:47,STABLE BEAMS,6800,11475.467499643,11153.588161925,33.3,PLTZERO
370580:9063,1769:1769,07/13/23 05:44:10,STABLE BEAMS,6800,11473.600249739,8257.745788405,33.3,PLTZERO
370580:9063,1770:1770,07/13/23 05:44:33,STABLE BEAMS,6800,11471.026921550,9301.041785482,33.3,PLTZERO
370580:9063,1771:1771,07/13/23 05:44:57,STABLE BEAMS,6800,11460.360549450,11154.910471774,33.2,PLTZERO
370580:9063,1772:1772,07/13/23 05:45:20,STABLE BEAMS,6800,11438.059022873,7974.270805370,33.2,PLTZERO
370580:9063,1773:1773,07/13/23 05:45:43,STABLE BEAMS,6800,11433.533481002,7637.034871673,33.2,PLTZERO
370580:9063,1774:1774,07/13/23 05:46:07,STABLE BEAMS,6800,11423.269466099,11090.952404179,33.1,PLTZERO
370580:9063,1775:1775,07/13/23 05:46:30,STABLE BEAMS,6800,11416.237981104,11117.007445286,33.1,PLTZERO
370580:9063,1776:1776,07/13/23 05:46:53,STABLE BEAMS,6800,11409.998514766,11095.862302583,33.1,PLTZERO
370580:9063,1777:1777,07/13/23 05:47:17,STABLE BEAMS,6800,11406.788446546,11074.943125316,33.1,PLTZERO
370580:9063,1778:1778,07/13/23 05:47:40,STABLE BEAMS,6800,11405.895838590,11096.088082383,33.1,PLTZERO
370580:9063,1779:1779,07/13/23 05:48:03,STABLE BEAMS,6800,11381.811049290,11055.976685362,33.0,PLTZERO
370580:9063,1780:1780,07/13/23 05:48:27,STABLE BEAMS,6800,11372.526559311,11058.408597292,33.0,PLTZERO
