#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370406:9050,283:283,07/10/23 14:05:03,STABLE BEAMS,6800,20513.855504122,19757.257332702,62.2,PLTZERO
370406:9050,284:284,07/10/23 14:05:26,STABLE BEAMS,6800,20526.984849161,19726.965335831,62.3,PLTZERO
370406:9050,285:285,07/10/23 14:05:50,STABLE BEAMS,6800,20514.511776055,19733.755629157,62.2,PLTZERO
370406:9050,286:286,07/10/23 14:06:13,STABLE BEAMS,6800,20504.818092713,19693.898314355,62.2,PLTZERO
370406:9050,287:287,07/10/23 14:06:36,STABLE BEAMS,6800,20486.309661653,19740.299560502,62.1,PLTZERO
370406:9050,288:288,07/10/23 14:07:00,STABLE BEAMS,6800,20477.776173335,19698.528598248,62.1,PLTZERO
370406:9050,289:289,07/10/23 14:07:23,STABLE BEAMS,6800,20488.592941086,19690.704213165,62.2,PLTZERO
370406:9050,290:290,07/10/23 14:07:46,STABLE BEAMS,6800,20473.834635357,19726.700461370,62.1,PLTZERO
370406:9050,291:291,07/10/23 14:08:10,STABLE BEAMS,6800,20467.287541550,19667.426144229,62.1,PLTZERO
370406:9050,292:292,07/10/23 14:08:33,STABLE BEAMS,6800,20443.825819949,19700.002278931,62.0,PLTZERO
370406:9050,293:293,07/10/23 14:08:56,STABLE BEAMS,6800,20413.150966657,19621.334219906,61.9,PLTZERO
370406:9050,294:294,07/10/23 14:09:20,STABLE BEAMS,6800,20406.976932193,19635.325929111,61.9,PLTZERO
370406:9050,295:295,07/10/23 14:09:43,STABLE BEAMS,6800,20401.416199475,19666.268240925,61.9,PLTZERO
370406:9050,296:296,07/10/23 14:10:06,STABLE BEAMS,6800,20372.899621439,19580.322654781,61.8,PLTZERO
370406:9050,297:297,07/10/23 14:10:30,STABLE BEAMS,6800,20352.691914838,19614.968495559,61.7,PLTZERO
370406:9050,298:298,07/10/23 14:10:53,STABLE BEAMS,6800,20360.416782382,19631.169989276,61.8,PLTZERO
370406:9050,299:299,07/10/23 14:11:16,STABLE BEAMS,6800,20354.867768806,19600.003545892,61.7,PLTZERO
370406:9050,300:300,07/10/23 14:11:39,STABLE BEAMS,6800,20318.522804141,19585.696730635,61.6,PLTZERO
370406:9050,301:301,07/10/23 14:12:03,STABLE BEAMS,6800,20299.260441634,19571.182594835,61.6,PLTZERO
370406:9050,302:302,07/10/23 14:12:26,STABLE BEAMS,6800,20329.925528975,19546.556327578,61.7,PLTZERO
370406:9050,303:303,07/10/23 14:12:49,STABLE BEAMS,6800,20316.704383994,19585.697001316,61.6,PLTZERO
370406:9050,304:304,07/10/23 14:13:13,STABLE BEAMS,6800,20302.510550254,19573.848266961,61.6,PLTZERO
370406:9050,305:305,07/10/23 14:13:36,STABLE BEAMS,6800,20289.693715660,19553.588339903,61.5,PLTZERO
370406:9050,306:306,07/10/23 14:13:59,STABLE BEAMS,6800,20268.902005167,19560.870181317,61.5,PLTZERO
370406:9050,307:307,07/10/23 14:14:23,STABLE BEAMS,6800,20255.641796380,19521.442337430,61.4,PLTZERO
370406:9050,308:308,07/10/23 14:14:46,STABLE BEAMS,6800,20255.505073060,19505.192064133,61.4,PLTZERO
370406:9050,309:309,07/10/23 14:15:09,STABLE BEAMS,6800,20232.459380988,19224.056279504,61.4,PLTZERO
370406:9050,310:310,07/10/23 14:15:33,STABLE BEAMS,6800,20211.794627862,18910.199279465,61.3,PLTZERO
370406:9050,311:311,07/10/23 14:15:56,STABLE BEAMS,6800,20207.776915464,18927.868553511,61.3,PLTZERO
370406:9050,312:312,07/10/23 14:16:19,STABLE BEAMS,6800,20199.514920594,18849.228234093,61.3,PLTZERO
370406:9050,313:313,07/10/23 14:16:42,STABLE BEAMS,6800,20171.469061414,15205.858838437,61.2,PLTZERO
370406:9050,314:314,07/10/23 14:17:06,STABLE BEAMS,6800,20152.935238880,18828.908224084,61.1,PLTZERO
370406:9050,315:315,07/10/23 14:17:29,STABLE BEAMS,6800,20159.011613830,19207.959146917,61.2,PLTZERO
370406:9050,316:316,07/10/23 14:17:52,STABLE BEAMS,6800,20149.356994294,19416.249742508,61.1,PLTZERO
370406:9050,317:317,07/10/23 14:18:16,STABLE BEAMS,6800,20114.555049947,19176.708236060,61.0,PLTZERO
370406:9050,318:318,07/10/23 14:18:39,STABLE BEAMS,6800,20104.062511782,19393.133186337,61.0,PLTZERO
370406:9050,319:319,07/10/23 14:19:02,STABLE BEAMS,6800,20122.883453286,19133.149618439,61.0,PLTZERO
370406:9050,320:320,07/10/23 14:19:26,STABLE BEAMS,6800,20111.080324445,19418.658507257,61.0,PLTZERO
370406:9050,321:321,07/10/23 14:19:49,STABLE BEAMS,6800,20097.157984154,19351.650857147,61.0,PLTZERO
370406:9050,322:322,07/10/23 14:20:12,STABLE BEAMS,6800,20078.987455012,19060.873479676,60.9,PLTZERO
370406:9050,323:323,07/10/23 14:20:36,STABLE BEAMS,6800,20070.057469068,19368.734881796,60.9,PLTZERO
370406:9050,324:324,07/10/23 14:20:59,STABLE BEAMS,6800,20045.480475819,19303.813893181,60.8,PLTZERO
370406:9050,325:325,07/10/23 14:21:22,STABLE BEAMS,6800,20016.815455321,19344.653820741,60.7,PLTZERO
370406:9050,326:326,07/10/23 14:21:46,STABLE BEAMS,6800,20023.962178543,19321.166945165,60.7,PLTZERO
370406:9050,327:327,07/10/23 14:22:09,STABLE BEAMS,6800,20023.764906325,19332.017826752,60.7,PLTZERO
370406:9050,328:328,07/10/23 14:22:32,STABLE BEAMS,6800,20001.041490648,19287.295849381,60.7,PLTZERO
370406:9050,329:329,07/10/23 14:22:55,STABLE BEAMS,6800,19981.216609342,19314.924427847,60.6,PLTZERO
370406:9050,330:330,07/10/23 14:23:19,STABLE BEAMS,6800,19983.132689003,19297.568689964,60.6,PLTZERO
370406:9050,331:331,07/10/23 14:23:42,STABLE BEAMS,6800,19978.802466160,19296.124071658,60.6,PLTZERO
370406:9050,332:332,07/10/23 14:24:05,STABLE BEAMS,6800,19947.490872837,19238.749667135,60.5,PLTZERO
370406:9050,333:333,07/10/23 14:24:29,STABLE BEAMS,6800,19944.012240955,19262.256649072,60.5,PLTZERO
370406:9050,334:334,07/10/23 14:24:52,STABLE BEAMS,6800,19950.586679426,19274.856436039,60.5,PLTZERO
370406:9050,335:335,07/10/23 14:25:15,STABLE BEAMS,6800,19937.887036248,19257.910095016,60.5,PLTZERO
370406:9050,336:336,07/10/23 14:25:39,STABLE BEAMS,6800,19915.564024578,19258.089855632,60.4,PLTZERO
370406:9050,337:337,07/10/23 14:26:02,STABLE BEAMS,6800,19904.233567784,19211.574682888,60.4,PLTZERO
370406:9050,338:338,07/10/23 14:26:25,STABLE BEAMS,6800,19888.658828519,19221.415259153,60.3,PLTZERO
370406:9050,339:339,07/10/23 14:26:49,STABLE BEAMS,6800,19877.429937620,19235.000653588,60.3,PLTZERO
370406:9050,340:340,07/10/23 14:27:12,STABLE BEAMS,6800,19866.402225319,19208.958310281,60.3,PLTZERO
370406:9050,341:341,07/10/23 14:27:35,STABLE BEAMS,6800,19854.395964689,8560.889462967,60.2,PLTZERO
370406:9050,342:342,07/10/23 14:27:58,STABLE BEAMS,6800,19843.510835278,19175.380032698,60.2,PLTZERO
370406:9050,343:343,07/10/23 14:28:22,STABLE BEAMS,6800,19832.879620603,19170.876755956,60.2,PLTZERO
370406:9050,344:344,07/10/23 14:28:45,STABLE BEAMS,6800,19826.914577499,19149.271917132,60.1,PLTZERO
370406:9050,345:345,07/10/23 14:29:08,STABLE BEAMS,6800,19819.654569241,19161.632449404,60.1,PLTZERO
370406:9050,346:346,07/10/23 14:29:32,STABLE BEAMS,6800,20234.135218245,19282.099196487,61.4,PLTZERO
370406:9050,347:347,07/10/23 14:29:55,STABLE BEAMS,6800,20767.365929679,19960.636192489,63.0,PLTZERO
370406:9050,348:348,07/10/23 14:30:18,STABLE BEAMS,6800,20767.770240067,19898.736059576,63.0,PLTZERO
370406:9050,349:349,07/10/23 14:30:42,STABLE BEAMS,6800,20749.607523686,19939.530107372,62.9,PLTZERO
370406:9050,350:350,07/10/23 14:31:05,STABLE BEAMS,6800,20732.288585504,19885.681784746,62.9,PLTZERO
370406:9050,351:351,07/10/23 14:31:28,STABLE BEAMS,6800,20696.203395146,19899.501571211,62.8,PLTZERO
370406:9050,352:352,07/10/23 14:31:52,STABLE BEAMS,6800,20685.785078211,19913.481812456,62.8,PLTZERO
370406:9050,353:353,07/10/23 14:32:15,STABLE BEAMS,6800,20677.943019251,19881.971398881,62.7,PLTZERO
370406:9050,354:354,07/10/23 14:32:38,STABLE BEAMS,6800,20657.940397629,19846.851786283,62.7,PLTZERO
370406:9050,355:355,07/10/23 14:33:02,STABLE BEAMS,6800,20616.241738416,19821.590517081,62.5,PLTZERO
370406:9050,356:356,07/10/23 14:33:25,STABLE BEAMS,6800,20628.683560478,19831.209602878,62.6,PLTZERO
370406:9050,357:357,07/10/23 14:33:48,STABLE BEAMS,6800,20639.740570633,19833.464797418,62.6,PLTZERO
370406:9050,358:358,07/10/23 14:34:11,STABLE BEAMS,6800,20599.668918920,19798.819367713,62.5,PLTZERO
370406:9050,359:359,07/10/23 14:34:35,STABLE BEAMS,6800,20566.478356552,19769.297006103,62.4,PLTZERO
370406:9050,360:360,07/10/23 14:34:58,STABLE BEAMS,6800,20547.249198280,19753.457115524,62.3,PLTZERO
370406:9050,361:361,07/10/23 14:35:21,STABLE BEAMS,6800,20523.943731900,19713.707733477,62.3,PLTZERO
370406:9050,362:362,07/10/23 14:35:45,STABLE BEAMS,6800,20485.008836929,19713.734740660,62.1,PLTZERO
370406:9050,363:363,07/10/23 14:36:08,STABLE BEAMS,6800,20467.414498918,19720.984901361,62.1,PLTZERO
370406:9050,364:364,07/10/23 14:36:31,STABLE BEAMS,6800,20457.349709423,19694.095050290,62.1,PLTZERO
370406:9050,365:365,07/10/23 14:36:55,STABLE BEAMS,6800,20440.503443289,19677.567088785,62.0,PLTZERO
370406:9050,366:366,07/10/23 14:37:18,STABLE BEAMS,6800,20411.912644021,19648.133985519,61.9,PLTZERO
370406:9050,367:367,07/10/23 14:37:41,STABLE BEAMS,6800,20406.873413108,19636.493223160,61.9,PLTZERO
370406:9050,368:368,07/10/23 14:38:05,STABLE BEAMS,6800,20330.861107118,19178.250665292,61.7,PLTZERO
370406:9050,369:369,07/10/23 14:38:28,STABLE BEAMS,6800,20382.202666726,19625.803542891,61.8,PLTZERO
370406:9050,370:370,07/10/23 14:38:51,STABLE BEAMS,6800,20339.162165793,19605.838247800,61.7,PLTZERO
370406:9050,371:371,07/10/23 14:39:15,STABLE BEAMS,6800,20340.763781819,19621.446004317,61.7,PLTZERO
370406:9050,372:372,07/10/23 14:39:38,STABLE BEAMS,6800,20366.227523454,19595.975504622,61.8,PLTZERO
370406:9050,373:373,07/10/23 14:40:01,STABLE BEAMS,6800,20350.684035234,19629.136287081,61.7,PLTZERO
370406:9050,374:374,07/10/23 14:40:24,STABLE BEAMS,6800,20337.708992227,19603.813704138,61.7,PLTZERO
370406:9050,375:375,07/10/23 14:40:48,STABLE BEAMS,6800,20335.857367845,19350.135827649,61.7,PLTZERO
370406:9050,376:376,07/10/23 14:41:11,STABLE BEAMS,6800,20331.896297964,19613.414650045,61.7,PLTZERO
370406:9050,377:377,07/10/23 14:41:34,STABLE BEAMS,6800,20314.048045218,19534.079752480,61.6,PLTZERO
370406:9050,378:378,07/10/23 14:41:58,STABLE BEAMS,6800,20301.573018922,19587.196262821,61.6,PLTZERO
370406:9050,379:379,07/10/23 14:42:21,STABLE BEAMS,6800,20291.100012659,19559.882758516,61.6,PLTZERO
370406:9050,380:380,07/10/23 14:42:44,STABLE BEAMS,6800,20284.687688981,18707.507632286,61.5,PLTZERO
370406:9050,381:381,07/10/23 14:43:08,STABLE BEAMS,6800,20244.200007740,19466.667862453,61.4,PLTZERO
370406:9050,382:382,07/10/23 14:43:31,STABLE BEAMS,6800,20242.381587592,19547.090989428,61.4,PLTZERO
370406:9050,383:383,07/10/23 14:43:54,STABLE BEAMS,6800,20229.500297719,19472.676891299,61.4,PLTZERO
370406:9050,384:384,07/10/23 14:44:18,STABLE BEAMS,6800,20221.589877099,19496.075177485,61.3,PLTZERO
370406:9050,385:385,07/10/23 14:44:41,STABLE BEAMS,6800,20167.025553535,19477.970844792,61.2,PLTZERO
370406:9050,386:386,07/10/23 14:45:04,STABLE BEAMS,6800,20170.336211054,19226.763046442,61.2,PLTZERO
370406:9050,387:387,07/10/23 14:45:28,STABLE BEAMS,6800,20191.282223579,18812.428082040,61.3,PLTZERO
370406:9050,388:388,07/10/23 14:45:51,STABLE BEAMS,6800,20177.889197853,18816.792514697,61.2,PLTZERO
370406:9050,389:389,07/10/23 14:46:14,STABLE BEAMS,6800,20159.816328224,19230.932185784,61.2,PLTZERO
370406:9050,390:390,07/10/23 14:46:37,STABLE BEAMS,6800,20161.589824995,19231.744229511,61.2,PLTZERO
370406:9050,391:391,07/10/23 14:47:01,STABLE BEAMS,6800,20157.093580979,19241.545205412,61.1,PLTZERO
370406:9050,392:392,07/10/23 14:47:24,STABLE BEAMS,6800,20143.487657513,19198.072134111,61.1,PLTZERO
370406:9050,393:393,07/10/23 14:47:47,STABLE BEAMS,6800,20130.590742117,19147.840796611,61.1,PLTZERO
370406:9050,394:394,07/10/23 14:48:11,STABLE BEAMS,6800,20124.170605678,19217.956981454,61.0,PLTZERO
370406:9050,395:395,07/10/23 14:48:34,STABLE BEAMS,6800,20117.543431070,19425.266838665,61.0,PLTZERO
370406:9050,396:396,07/10/23 14:48:57,STABLE BEAMS,6800,20096.134512450,19103.633531159,61.0,PLTZERO
370406:9050,397:397,07/10/23 14:49:21,STABLE BEAMS,6800,20082.591091072,19391.607489209,60.9,PLTZERO
370406:9050,398:398,07/10/23 14:49:44,STABLE BEAMS,6800,20071.541893678,19403.133803372,60.9,PLTZERO
370406:9050,399:399,07/10/23 14:50:07,STABLE BEAMS,6800,20054.217095926,19327.491484384,60.8,PLTZERO
370406:9050,400:400,07/10/23 14:50:31,STABLE BEAMS,6800,20004.113858953,19348.146593706,60.7,PLTZERO
370406:9050,401:401,07/10/23 14:50:54,STABLE BEAMS,6800,19997.072608006,14683.620126933,60.7,PLTZERO
370406:9050,402:402,07/10/23 14:51:17,STABLE BEAMS,6800,20013.409091479,11259.682066009,60.7,PLTZERO
370406:9050,403:403,07/10/23 14:51:41,STABLE BEAMS,6800,20002.279813283,18948.514767340,60.7,PLTZERO
370406:9050,404:404,07/10/23 14:52:04,STABLE BEAMS,6800,19985.109317563,19331.242932208,60.6,PLTZERO
370406:9050,405:405,07/10/23 14:52:27,STABLE BEAMS,6800,19987.597681975,19284.756505538,60.6,PLTZERO
370406:9050,406:406,07/10/23 14:52:50,STABLE BEAMS,6800,19997.205424945,19312.081628625,60.7,PLTZERO
370406:9050,407:407,07/10/23 14:53:14,STABLE BEAMS,6800,19985.158147320,19317.761165546,60.6,PLTZERO
370406:9050,408:408,07/10/23 14:53:37,STABLE BEAMS,6800,19968.696659669,19284.284999147,60.6,PLTZERO
370406:9050,409:409,07/10/23 14:54:00,STABLE BEAMS,6800,19956.694305420,19308.180123366,60.5,PLTZERO
370406:9050,410:410,07/10/23 14:54:24,STABLE BEAMS,6800,19946.525996841,19273.488396302,60.5,PLTZERO
370406:9050,411:411,07/10/23 14:54:47,STABLE BEAMS,6800,19932.148563216,19264.053868663,60.5,PLTZERO
370406:9050,412:412,07/10/23 14:55:10,STABLE BEAMS,6800,19915.243701373,19244.694612148,60.4,PLTZERO
370406:9050,413:413,07/10/23 14:55:34,STABLE BEAMS,6800,19871.957098465,19155.161236777,60.3,PLTZERO
370406:9050,414:414,07/10/23 14:55:57,STABLE BEAMS,6800,19830.361958337,19167.072327634,60.2,PLTZERO
370406:9050,415:415,07/10/23 14:56:20,STABLE BEAMS,6800,19799.562100867,19169.783676663,60.1,PLTZERO
370406:9050,416:416,07/10/23 14:56:44,STABLE BEAMS,6800,19762.012017801,19100.346363618,59.9,PLTZERO
370406:9050,417:417,07/10/23 14:57:07,STABLE BEAMS,6800,19724.907262118,19112.767020942,59.8,PLTZERO
370406:9050,418:418,07/10/23 14:57:30,STABLE BEAMS,6800,19692.818299066,19051.677243287,59.7,PLTZERO
370406:9050,419:419,07/10/23 14:57:53,STABLE BEAMS,6800,19677.274810846,19042.140651789,59.7,PLTZERO
370406:9050,420:420,07/10/23 14:58:17,STABLE BEAMS,6800,19664.524384721,18936.954115028,59.7,PLTZERO
370406:9050,421:421,07/10/23 14:58:40,STABLE BEAMS,6800,19688.115016880,19032.277211359,59.7,PLTZERO
370406:9050,422:422,07/10/23 14:59:03,STABLE BEAMS,6800,20281.253980475,19529.407069377,61.5,PLTZERO
370406:9050,423:423,07/10/23 14:59:27,STABLE BEAMS,6800,20513.697295710,19758.643818398,62.2,PLTZERO
370406:9050,424:424,07/10/23 14:59:50,STABLE BEAMS,6800,20493.487635919,19715.987633587,62.2,PLTZERO
370406:9050,425:425,07/10/23 15:00:13,STABLE BEAMS,6800,20486.251065945,19710.380928714,62.1,PLTZERO
370406:9050,426:426,07/10/23 15:00:37,STABLE BEAMS,6800,20482.071238753,19396.642490353,62.1,PLTZERO
370406:9050,427:427,07/10/23 15:01:00,STABLE BEAMS,6800,20481.538017807,19733.631818751,62.1,PLTZERO
370406:9050,428:428,07/10/23 15:01:23,STABLE BEAMS,6800,20477.199982203,15134.426515718,62.1,PLTZERO
370406:9050,429:429,07/10/23 15:01:47,STABLE BEAMS,6800,20466.148831619,19646.721793821,62.1,PLTZERO
370406:9050,430:430,07/10/23 15:02:10,STABLE BEAMS,6800,20449.632654641,19677.301845420,62.0,PLTZERO
370406:9050,431:431,07/10/23 15:02:33,STABLE BEAMS,6800,20443.075794883,19647.144932916,62.0,PLTZERO
370406:9050,432:432,07/10/23 15:02:56,STABLE BEAMS,6800,20393.943293478,19647.307433627,61.9,PLTZERO
370406:9050,433:433,07/10/23 15:03:20,STABLE BEAMS,6800,20376.270827856,19598.972923668,61.8,PLTZERO
370406:9050,434:434,07/10/23 15:03:43,STABLE BEAMS,6800,20302.830873460,19576.099070699,61.6,PLTZERO
370406:9050,435:435,07/10/23 15:04:06,STABLE BEAMS,6800,20306.252862824,19592.705504334,61.6,PLTZERO
370406:9050,436:436,07/10/23 15:04:30,STABLE BEAMS,6800,20345.267838597,18045.927616634,61.7,PLTZERO
370406:9050,437:437,07/10/23 15:04:53,STABLE BEAMS,6800,20339.921956810,6476.824508046,61.7,PLTZERO
370406:9050,438:438,07/10/23 15:05:16,STABLE BEAMS,6800,20321.181096107,19616.734490246,61.6,PLTZERO
370406:9050,439:439,07/10/23 15:05:40,STABLE BEAMS,6800,20325.790625160,19586.280807035,61.7,PLTZERO
370406:9050,440:440,07/10/23 15:06:03,STABLE BEAMS,6800,20351.211396608,19602.792556925,61.7,PLTZERO
370406:9050,441:441,07/10/23 15:06:26,STABLE BEAMS,6800,20350.221129138,19548.969386726,61.7,PLTZERO
370406:9050,442:442,07/10/23 15:06:50,STABLE BEAMS,6800,20343.644737477,19594.179651200,61.7,PLTZERO
370406:9050,443:443,07/10/23 15:07:13,STABLE BEAMS,6800,20322.251444379,19567.896899573,61.6,PLTZERO
370406:9050,444:444,07/10/23 15:07:36,STABLE BEAMS,6800,20308.608410297,19565.456080854,61.6,PLTZERO
370406:9050,445:445,07/10/23 15:08:00,STABLE BEAMS,6800,20298.811207871,19525.426566911,61.6,PLTZERO
370406:9050,446:446,07/10/23 15:08:23,STABLE BEAMS,6800,20224.640760311,19502.941274829,61.4,PLTZERO
370406:9050,447:447,07/10/23 15:08:46,STABLE BEAMS,6800,20216.851437488,19508.526422405,61.3,PLTZERO
370406:9050,448:448,07/10/23 15:09:10,STABLE BEAMS,6800,20225.658372445,19537.690290945,61.4,PLTZERO
370406:9050,449:449,07/10/23 15:09:33,STABLE BEAMS,6800,20226.775597283,19486.998369572,61.4,PLTZERO
370406:9050,450:450,07/10/23 15:09:56,STABLE BEAMS,6800,20215.618974424,19519.379358578,61.3,PLTZERO
370406:9050,451:451,07/10/23 15:10:19,STABLE BEAMS,6800,20204.813925814,19494.325855633,61.3,PLTZERO
370406:9050,452:452,07/10/23 15:10:43,STABLE BEAMS,6800,20180.270136800,19473.098319456,61.2,PLTZERO
370406:9050,453:453,07/10/23 15:11:06,STABLE BEAMS,6800,20126.506621249,19426.468419647,61.1,PLTZERO
370406:9050,454:454,07/10/23 15:11:29,STABLE BEAMS,6800,20120.035701863,19415.667603980,61.0,PLTZERO
370406:9050,455:455,07/10/23 15:11:53,STABLE BEAMS,6800,20053.506134665,19339.371017801,60.8,PLTZERO
370406:9050,456:456,07/10/23 15:12:16,STABLE BEAMS,6800,20044.796859222,19395.813099178,60.8,PLTZERO
370406:9050,457:457,07/10/23 15:12:39,STABLE BEAMS,6800,20035.929375367,19344.222958202,60.8,PLTZERO
370406:9050,458:458,07/10/23 15:13:03,STABLE BEAMS,6800,19991.984547336,19285.913999946,60.6,PLTZERO
370406:9050,459:459,07/10/23 15:13:26,STABLE BEAMS,6800,19912.962375130,19267.592250088,60.4,PLTZERO
370406:9050,460:460,07/10/23 15:13:49,STABLE BEAMS,6800,19971.573708947,19294.513921147,60.6,PLTZERO
370406:9050,461:461,07/10/23 15:14:12,STABLE BEAMS,6800,19959.620184455,19267.023767458,60.5,PLTZERO
370406:9050,462:462,07/10/23 15:14:36,STABLE BEAMS,6800,19949.436250353,19251.668158785,60.5,PLTZERO
370406:9050,463:463,07/10/23 15:14:59,STABLE BEAMS,6800,19942.187961237,19293.894150998,60.5,PLTZERO
370406:9050,464:464,07/10/23 15:15:22,STABLE BEAMS,6800,19933.088047739,18772.330390982,60.5,PLTZERO
370406:9050,465:465,07/10/23 15:15:46,STABLE BEAMS,6800,19940.664472821,18898.506880204,60.5,PLTZERO
370406:9050,466:466,07/10/23 15:16:09,STABLE BEAMS,6800,19941.810995513,18709.991298394,60.5,PLTZERO
370406:9050,467:467,07/10/23 15:16:32,STABLE BEAMS,6800,19939.451541659,18999.793289938,60.5,PLTZERO
370406:9050,468:468,07/10/23 15:16:56,STABLE BEAMS,6800,19928.552739917,19008.188726075,60.5,PLTZERO
370406:9050,469:469,07/10/23 15:17:19,STABLE BEAMS,6800,19910.696674409,19251.196938834,60.4,PLTZERO
370406:9050,470:470,07/10/23 15:17:42,STABLE BEAMS,6800,19895.528198722,18972.434402403,60.4,PLTZERO
370406:9050,471:471,07/10/23 15:18:06,STABLE BEAMS,6800,19932.275520584,19255.836044811,60.5,PLTZERO
370406:9050,472:472,07/10/23 15:18:29,STABLE BEAMS,6800,19943.514177435,19305.308320276,60.5,PLTZERO
370406:9050,473:473,07/10/23 15:18:52,STABLE BEAMS,6800,20006.395185196,19327.843970868,60.7,PLTZERO
370406:9050,474:474,07/10/23 15:19:16,STABLE BEAMS,6800,19984.443279679,19279.659752440,60.6,PLTZERO
370406:9050,475:475,07/10/23 15:19:39,STABLE BEAMS,6800,19964.667228129,19041.160715352,60.6,PLTZERO
370406:9050,476:476,07/10/23 15:20:02,STABLE BEAMS,6800,19929.029318344,19238.278093143,60.5,PLTZERO
370406:9050,477:477,07/10/23 15:20:25,STABLE BEAMS,6800,19852.513089262,18945.164740389,60.2,PLTZERO
370406:9050,478:478,07/10/23 15:20:49,STABLE BEAMS,6800,19844.997213078,19164.897187891,60.2,PLTZERO
370406:9050,479:479,07/10/23 15:21:12,STABLE BEAMS,6800,19828.516193525,19170.916373172,60.2,PLTZERO
370406:9050,480:480,07/10/23 15:21:35,STABLE BEAMS,6800,19787.487478577,19161.640613025,60.0,PLTZERO
370406:9050,481:481,07/10/23 15:21:59,STABLE BEAMS,6800,19754.806698871,19111.867301025,59.9,PLTZERO
370406:9050,482:482,07/10/23 15:22:22,STABLE BEAMS,6800,19739.767133742,19075.012604765,59.9,PLTZERO
370406:9050,483:483,07/10/23 15:22:45,STABLE BEAMS,6800,19708.471165942,19096.344499227,59.8,PLTZERO
370406:9050,484:484,07/10/23 15:23:09,STABLE BEAMS,6800,19695.277365624,19060.240806550,59.7,PLTZERO
370406:9050,485:485,07/10/23 15:23:32,STABLE BEAMS,6800,19681.726131486,19045.013639473,59.7,PLTZERO
370406:9050,486:486,07/10/23 15:23:55,STABLE BEAMS,6800,19678.831503496,19039.459081096,59.7,PLTZERO
370406:9050,487:487,07/10/23 15:24:19,STABLE BEAMS,6800,20149.062062562,19395.283579788,61.1,PLTZERO
370406:9050,488:488,07/10/23 15:24:42,STABLE BEAMS,6800,20529.268128594,19721.165894167,62.3,PLTZERO
370406:9050,489:489,07/10/23 15:25:05,STABLE BEAMS,6800,20565.638484733,16914.459682656,62.4,PLTZERO
370406:9050,490:490,07/10/23 15:25:29,STABLE BEAMS,6800,20516.089953799,8997.633200324,62.2,PLTZERO
370406:9050,491:491,07/10/23 15:25:52,STABLE BEAMS,6800,20442.446867614,19697.774880308,62.0,PLTZERO
370406:9050,492:492,07/10/23 15:26:15,STABLE BEAMS,6800,20353.234901735,19609.489981845,61.7,PLTZERO
370406:9050,493:493,07/10/23 15:26:38,STABLE BEAMS,6800,20249.327132216,19512.325218499,61.4,PLTZERO
370406:9050,494:494,07/10/23 15:27:02,STABLE BEAMS,6800,20156.558406843,19442.413585367,61.1,PLTZERO
370406:9050,495:495,07/10/23 15:27:25,STABLE BEAMS,6800,20065.703807942,19347.789300494,60.9,PLTZERO
370406:9050,496:496,07/10/23 15:27:48,STABLE BEAMS,6800,19979.933363330,19318.504499940,60.6,PLTZERO
370406:9050,497:497,07/10/23 15:28:12,STABLE BEAMS,6800,20091.005434783,19342.458737510,60.9,PLTZERO
370406:9050,498:498,07/10/23 15:28:35,STABLE BEAMS,6800,20169.285394685,13738.752738772,61.2,PLTZERO
370406:9050,499:499,07/10/23 15:28:58,STABLE BEAMS,6800,20179.641209531,15692.536784403,61.2,PLTZERO
370406:9050,500:500,07/10/23 15:29:22,STABLE BEAMS,6800,20186.922702882,19470.646916145,61.2,PLTZERO
370406:9050,501:501,07/10/23 15:29:45,STABLE BEAMS,6800,20173.791404653,15328.708999434,61.2,PLTZERO
370406:9050,502:502,07/10/23 15:30:08,STABLE BEAMS,6800,20175.006289005,19488.025399603,61.2,PLTZERO
370406:9050,503:503,07/10/23 15:30:32,STABLE BEAMS,6800,20148.671424507,19442.073988883,61.1,PLTZERO
370406:9050,504:504,07/10/23 15:30:55,STABLE BEAMS,6800,20207.296430656,19491.879331617,61.3,PLTZERO
370406:9050,505:505,07/10/23 15:31:18,STABLE BEAMS,6800,20139.526587632,19404.198072580,61.1,PLTZERO
370406:9050,506:506,07/10/23 15:31:41,STABLE BEAMS,6800,20113.814790832,19412.055336453,61.0,PLTZERO
370406:9050,507:507,07/10/23 15:32:05,STABLE BEAMS,6800,20107.502079859,19406.722422046,61.0,PLTZERO
370406:9050,508:508,07/10/23 15:32:28,STABLE BEAMS,6800,20022.571507066,19344.389100695,60.7,PLTZERO
370406:9050,509:509,07/10/23 15:32:51,STABLE BEAMS,6800,20046.271517881,19372.668950183,60.8,PLTZERO
370406:9050,510:510,07/10/23 15:33:15,STABLE BEAMS,6800,20000.631320690,19340.040652293,60.7,PLTZERO
370406:9050,511:511,07/10/23 15:33:38,STABLE BEAMS,6800,19970.917437014,19340.613334807,60.6,PLTZERO
370406:9050,512:512,07/10/23 15:34:01,STABLE BEAMS,6800,19974.140200970,19340.998125324,60.6,PLTZERO
370406:9050,513:513,07/10/23 15:34:25,STABLE BEAMS,6800,20009.088634587,19343.766752457,60.7,PLTZERO
370406:9050,514:514,07/10/23 15:34:48,STABLE BEAMS,6800,20044.533178535,19367.426585486,60.8,PLTZERO
