#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370497:9057,1250:1250,07/11/23 17:43:49,STABLE BEAMS,6800,14529.676994569,14146.822564120,42.2,PLTZERO
370497:9057,1251:1251,07/11/23 17:44:13,STABLE BEAMS,6800,14517.274236313,14152.545288385,42.1,PLTZERO
370497:9057,1252:1252,07/11/23 17:44:36,STABLE BEAMS,6800,14519.333875460,14169.165009580,42.1,PLTZERO
370497:9057,1253:1253,07/11/23 17:44:59,STABLE BEAMS,6800,14510.318925739,14118.787985280,42.1,PLTZERO
370497:9057,1254:1254,07/11/23 17:45:22,STABLE BEAMS,6800,14506.361762238,14157.270097796,42.1,PLTZERO
370497:9057,1255:1255,07/11/23 17:45:46,STABLE BEAMS,6800,14501.809852299,14134.467750279,42.1,PLTZERO
370497:9057,1256:1256,07/11/23 17:46:09,STABLE BEAMS,6800,14494.042991164,14130.936770658,42.0,PLTZERO
370497:9057,1257:1257,07/11/23 17:46:32,STABLE BEAMS,6800,14489.496940796,14103.792784926,42.0,PLTZERO
370497:9057,1258:1258,07/11/23 17:46:56,STABLE BEAMS,6800,14478.237775447,14116.790681451,42.0,PLTZERO
370497:9057,1259:1259,07/11/23 17:47:19,STABLE BEAMS,6800,14470.514861094,14087.510521663,42.0,PLTZERO
370497:9057,1260:1260,07/11/23 17:47:42,STABLE BEAMS,6800,14477.976047950,14116.040745272,42.0,PLTZERO
370497:9057,1261:1261,07/11/23 17:48:06,STABLE BEAMS,6800,14465.207066517,14118.514872336,42.0,PLTZERO
370497:9057,1262:1262,07/11/23 17:48:29,STABLE BEAMS,6800,14453.383429179,14091.857668319,41.9,PLTZERO
370497:9057,1263:1263,07/11/23 17:48:52,STABLE BEAMS,6800,14462.778274409,14091.221869502,42.0,PLTZERO
370497:9057,1264:1264,07/11/23 17:49:16,STABLE BEAMS,6800,14459.303548907,14078.211929549,41.9,PLTZERO
370497:9057,1265:1265,07/11/23 17:49:39,STABLE BEAMS,6800,14452.956657103,14103.450343334,41.9,PLTZERO
370497:9057,1266:1266,07/11/23 17:50:02,STABLE BEAMS,6800,14450.673377670,14084.782421735,41.9,PLTZERO
370497:9057,1267:1267,07/11/23 17:50:26,STABLE BEAMS,6800,14435.335951024,14072.980272554,41.9,PLTZERO
370497:9057,1268:1268,07/11/23 17:50:49,STABLE BEAMS,6800,14427.990978989,7055.907954251,41.9,PLTZERO
370497:9057,1269:1269,07/11/23 17:51:12,STABLE BEAMS,6800,14425.950871745,13758.745583688,41.9,PLTZERO
370497:9057,1270:1270,07/11/23 17:51:35,STABLE BEAMS,6800,14422.084531593,14080.115613502,41.8,PLTZERO
370497:9057,1271:1271,07/11/23 17:51:59,STABLE BEAMS,6800,14391.741720648,14035.901840006,41.8,PLTZERO
370497:9057,1272:1272,07/11/23 17:52:22,STABLE BEAMS,6800,14392.019073667,14015.073414459,41.8,PLTZERO
370497:9057,1273:1273,07/11/23 17:52:45,STABLE BEAMS,6800,14399.740034830,14024.252035532,41.8,PLTZERO
370497:9057,1274:1274,07/11/23 17:53:09,STABLE BEAMS,6800,14394.050391554,14048.692058152,41.8,PLTZERO
370497:9057,1275:1275,07/11/23 17:53:32,STABLE BEAMS,6800,14385.377250132,14025.605623871,41.7,PLTZERO
370497:9057,1276:1276,07/11/23 17:53:55,STABLE BEAMS,6800,14371.544756594,13991.570025014,41.7,PLTZERO
370497:9057,1277:1277,07/11/23 17:54:19,STABLE BEAMS,6800,14351.420060580,9928.120761143,41.6,PLTZERO
370497:9057,1278:1278,07/11/23 17:54:42,STABLE BEAMS,6800,14362.882357717,14027.285046709,41.7,PLTZERO
370497:9057,1279:1279,07/11/23 17:55:05,STABLE BEAMS,6800,14368.176479962,13992.207193473,41.7,PLTZERO
370497:9057,1280:1280,07/11/23 17:55:29,STABLE BEAMS,6800,14357.993522455,14018.115919805,41.7,PLTZERO
370497:9057,1281:1281,07/11/23 17:55:52,STABLE BEAMS,6800,14353.158399926,13998.452267861,41.6,PLTZERO
370497:9057,1282:1282,07/11/23 17:56:15,STABLE BEAMS,6800,14354.518796953,14003.014401764,41.6,PLTZERO
370497:9057,1283:1283,07/11/23 17:56:38,STABLE BEAMS,6800,14349.059630131,13977.794011734,41.6,PLTZERO
370497:9057,1284:1284,07/11/23 17:57:02,STABLE BEAMS,6800,14343.435418729,14010.631359777,41.6,PLTZERO
370497:9057,1285:1285,07/11/23 17:57:25,STABLE BEAMS,6800,14340.785916119,13990.917465449,41.6,PLTZERO
370497:9057,1286:1286,07/11/23 17:57:48,STABLE BEAMS,6800,14348.388709271,13992.655937051,41.6,PLTZERO
370497:9057,1287:1287,07/11/23 17:58:12,STABLE BEAMS,6800,14375.101516087,14022.969561124,41.7,PLTZERO
370497:9057,1288:1288,07/11/23 17:58:35,STABLE BEAMS,6800,14353.229691371,14000.684870747,41.6,PLTZERO
370497:9057,1289:1289,07/11/23 17:58:58,STABLE BEAMS,6800,14334.042526690,13959.637582098,41.6,PLTZERO
370497:9057,1290:1290,07/11/23 17:59:22,STABLE BEAMS,6800,14319.939516298,13985.677162026,41.5,PLTZERO
370497:9057,1291:1291,07/11/23 17:59:45,STABLE BEAMS,6800,14317.708973003,13969.922553369,41.5,PLTZERO
370497:9057,1292:1292,07/11/23 18:00:08,STABLE BEAMS,6800,14316.304629194,13963.253108971,41.5,PLTZERO
370497:9057,1293:1293,07/11/23 18:00:32,STABLE BEAMS,6800,14296.676043510,13947.295880834,41.5,PLTZERO
370497:9057,1294:1294,07/11/23 18:00:55,STABLE BEAMS,6800,14274.341312698,13912.202630580,41.4,PLTZERO
370497:9057,1295:1295,07/11/23 18:01:18,STABLE BEAMS,6800,14261.228569777,13936.252016641,41.4,PLTZERO
370497:9057,1296:1296,07/11/23 18:01:42,STABLE BEAMS,6800,14239.154589867,13877.086792141,41.3,PLTZERO
370497:9057,1297:1297,07/11/23 18:02:05,STABLE BEAMS,6800,14254.949063038,13930.904354726,41.4,PLTZERO
370497:9057,1298:1298,07/11/23 18:02:28,STABLE BEAMS,6800,14253.857229674,13622.358291855,41.4,PLTZERO
370497:9057,1299:1299,07/11/23 18:02:51,STABLE BEAMS,6800,14246.056187709,13774.477953366,41.3,PLTZERO
370497:9057,1300:1300,07/11/23 18:03:15,STABLE BEAMS,6800,14242.897879032,13754.275015658,41.3,PLTZERO
370497:9057,1301:1301,07/11/23 18:03:38,STABLE BEAMS,6800,14242.632245155,13787.155671811,41.3,PLTZERO
370497:9057,1302:1302,07/11/23 18:04:01,STABLE BEAMS,6800,14237.025612466,13742.914920828,41.3,PLTZERO
370497:9057,1303:1303,07/11/23 18:04:25,STABLE BEAMS,6800,14229.855450961,13757.222659036,41.3,PLTZERO
370497:9057,1304:1304,07/11/23 18:04:48,STABLE BEAMS,6800,14215.733885262,13745.848688904,41.2,PLTZERO
370497:9057,1305:1305,07/11/23 18:05:11,STABLE BEAMS,6800,14206.126142292,13749.941949532,41.2,PLTZERO
370497:9057,1306:1306,07/11/23 18:05:35,STABLE BEAMS,6800,14200.834949833,13551.874109600,41.2,PLTZERO
370497:9057,1307:1307,07/11/23 18:05:58,STABLE BEAMS,6800,14188.189995983,13743.067376478,41.2,PLTZERO
370497:9057,1308:1308,07/11/23 18:06:21,STABLE BEAMS,6800,14166.799632670,13691.988540262,41.1,PLTZERO
370497:9057,1309:1309,07/11/23 18:06:45,STABLE BEAMS,6800,14158.023948757,13715.683010731,41.1,PLTZERO
370497:9057,1310:1310,07/11/23 18:07:08,STABLE BEAMS,6800,14164.277087428,13705.253134320,41.1,PLTZERO
370497:9057,1311:1311,07/11/23 18:07:31,STABLE BEAMS,6800,14160.458600437,13699.226921491,41.1,PLTZERO
370497:9057,1312:1312,07/11/23 18:07:55,STABLE BEAMS,6800,14142.542962626,13681.757425636,41.0,PLTZERO
370497:9057,1313:1313,07/11/23 18:08:18,STABLE BEAMS,6800,14146.759900433,13666.385161269,41.0,PLTZERO
370497:9057,1314:1314,07/11/23 18:08:41,STABLE BEAMS,6800,14162.892275522,13722.233467918,41.1,PLTZERO
370497:9057,1315:1315,07/11/23 18:09:04,STABLE BEAMS,6800,14152.687832922,13692.738728664,41.1,PLTZERO
370497:9057,1316:1316,07/11/23 18:09:28,STABLE BEAMS,6800,14141.720669520,13661.820124734,41.0,PLTZERO
370497:9057,1317:1317,07/11/23 18:09:51,STABLE BEAMS,6800,14147.051902379,13698.694177407,41.0,PLTZERO
370497:9057,1318:1318,07/11/23 18:10:14,STABLE BEAMS,6800,14150.800074520,13687.618740501,41.1,PLTZERO
370497:9057,1319:1319,07/11/23 18:10:38,STABLE BEAMS,6800,14145.178792904,13658.961921368,41.0,PLTZERO
370497:9057,1320:1320,07/11/23 18:11:01,STABLE BEAMS,6800,14141.732388661,13694.570342648,41.0,PLTZERO
370497:9057,1321:1321,07/11/23 18:11:24,STABLE BEAMS,6800,14137.581859324,13673.334869441,41.0,PLTZERO
370497:9057,1322:1322,07/11/23 18:11:48,STABLE BEAMS,6800,14132.693024062,13657.550727946,41.0,PLTZERO
370497:9057,1323:1323,07/11/23 18:12:11,STABLE BEAMS,6800,14114.228539783,13680.433469416,40.9,PLTZERO
370497:9057,1324:1324,07/11/23 18:12:34,STABLE BEAMS,6800,14107.463665260,13655.872819212,40.9,PLTZERO
370497:9057,1325:1325,07/11/23 18:12:58,STABLE BEAMS,6800,14082.428648891,13634.757220669,40.9,PLTZERO
370497:9057,1326:1326,07/11/23 18:13:21,STABLE BEAMS,6800,14059.712069380,13615.830007479,40.8,PLTZERO
370497:9057,1327:1327,07/11/23 18:13:44,STABLE BEAMS,6800,14027.198287443,13586.321009231,40.7,PLTZERO
370497:9057,1328:1328,07/11/23 18:14:07,STABLE BEAMS,6800,14019.537875178,13566.286283176,40.7,PLTZERO
370497:9057,1329:1329,07/11/23 18:14:31,STABLE BEAMS,6800,14034.841120995,13609.326803349,40.7,PLTZERO
370497:9057,1330:1330,07/11/23 18:14:54,STABLE BEAMS,6800,14030.555821528,13585.073638362,40.7,PLTZERO
370497:9057,1331:1331,07/11/23 18:15:17,STABLE BEAMS,6800,14021.741073810,13559.316659546,40.7,PLTZERO
370497:9057,1332:1332,07/11/23 18:15:41,STABLE BEAMS,6800,14012.537641227,13559.831052459,40.7,PLTZERO
370497:9057,1333:1333,07/11/23 18:16:04,STABLE BEAMS,6800,14008.598056440,13571.357229521,40.6,PLTZERO
370497:9057,1334:1334,07/11/23 18:16:27,STABLE BEAMS,6800,14019.616979384,13566.245997824,40.7,PLTZERO
370497:9057,1335:1335,07/11/23 18:16:51,STABLE BEAMS,6800,14014.429306010,13571.505699993,40.7,PLTZERO
370497:9057,1336:1336,07/11/23 18:17:14,STABLE BEAMS,6800,14004.995396975,13540.955413321,40.6,PLTZERO
370497:9057,1337:1337,07/11/23 18:17:37,STABLE BEAMS,6800,13998.963945401,13572.357645214,40.6,PLTZERO
370497:9057,1338:1338,07/11/23 18:18:01,STABLE BEAMS,6800,13995.902319642,13550.081436171,40.6,PLTZERO
370497:9057,1339:1339,07/11/23 18:18:24,STABLE BEAMS,6800,13996.588866025,13552.661526269,40.6,PLTZERO
370497:9057,1340:1340,07/11/23 18:18:47,STABLE BEAMS,6800,13981.631334887,13510.918706020,40.6,PLTZERO
370497:9057,1341:1341,07/11/23 18:19:11,STABLE BEAMS,6800,13975.599883313,13519.973141211,40.5,PLTZERO
370497:9057,1342:1342,07/11/23 18:19:34,STABLE BEAMS,6800,13964.389547721,13537.119203597,40.5,PLTZERO
370497:9057,1343:1343,07/11/23 18:19:57,STABLE BEAMS,6800,13948.814808457,13490.586302942,40.5,PLTZERO
370497:9057,1344:1344,07/11/23 18:20:20,STABLE BEAMS,6800,13933.061352282,13493.928711493,40.4,PLTZERO
370497:9057,1345:1345,07/11/23 18:20:44,STABLE BEAMS,6800,13926.938100765,13488.089864290,40.4,PLTZERO
370497:9057,1346:1346,07/11/23 18:21:07,STABLE BEAMS,6800,13932.165814540,13491.386386033,40.4,PLTZERO
370497:9057,1347:1347,07/11/23 18:21:30,STABLE BEAMS,6800,13919.542345783,13499.974341655,40.4,PLTZERO
370497:9057,1348:1348,07/11/23 18:21:54,STABLE BEAMS,6800,13911.807712288,13476.410097792,40.4,PLTZERO
370497:9057,1349:1349,07/11/23 18:22:17,STABLE BEAMS,6800,13918.236638083,13467.878398776,40.4,PLTZERO
370497:9057,1350:1350,07/11/23 18:22:40,STABLE BEAMS,6800,13918.395823091,13481.761656110,40.4,PLTZERO
370497:9057,1351:1351,07/11/23 18:23:04,STABLE BEAMS,6800,13907.799765841,13494.274850629,40.3,PLTZERO
370497:9057,1352:1352,07/11/23 18:23:27,STABLE BEAMS,6800,13902.356224540,13473.790583626,40.3,PLTZERO
370497:9057,1353:1353,07/11/23 18:23:50,STABLE BEAMS,6800,13903.791819393,13455.054621915,40.3,PLTZERO
370497:9057,1354:1354,07/11/23 18:24:14,STABLE BEAMS,6800,13897.008389563,13471.972447893,40.3,PLTZERO
370497:9057,1355:1355,07/11/23 18:24:37,STABLE BEAMS,6800,13890.494499991,13456.546584877,40.3,PLTZERO
370497:9057,1356:1356,07/11/23 18:25:00,STABLE BEAMS,6800,13890.133159790,13446.870623525,40.3,PLTZERO
370497:9057,1357:1357,07/11/23 18:25:23,STABLE BEAMS,6800,13877.392499616,13430.852696537,40.3,PLTZERO
370497:9057,1358:1358,07/11/23 18:25:47,STABLE BEAMS,6800,13869.760408611,13463.270396896,40.2,PLTZERO
370497:9057,1359:1359,07/11/23 18:26:10,STABLE BEAMS,6800,13852.197321644,13407.735101268,40.2,PLTZERO
370497:9057,1360:1360,07/11/23 18:26:33,STABLE BEAMS,6800,13861.381222325,13457.002763632,40.2,PLTZERO
370497:9057,1361:1361,07/11/23 18:26:57,STABLE BEAMS,6800,13870.568052790,13447.134125499,40.2,PLTZERO
370497:9057,1362:1362,07/11/23 18:27:20,STABLE BEAMS,6800,13840.075822789,13415.136050578,40.2,PLTZERO
370497:9057,1363:1363,07/11/23 18:27:43,STABLE BEAMS,6800,13823.280339601,13392.961789747,40.1,PLTZERO
370497:9057,1364:1364,07/11/23 18:28:07,STABLE BEAMS,6800,13842.187221477,13410.893509075,40.2,PLTZERO
370497:9057,1365:1365,07/11/23 18:28:30,STABLE BEAMS,6800,13847.211803464,13433.129366363,40.2,PLTZERO
370497:9057,1366:1366,07/11/23 18:28:53,STABLE BEAMS,6800,13839.841439955,13428.308639425,40.2,PLTZERO
370497:9057,1367:1367,07/11/23 18:29:17,STABLE BEAMS,6800,13838.440025932,13397.137828361,40.1,PLTZERO
370497:9057,1368:1368,07/11/23 18:29:40,STABLE BEAMS,6800,13824.768670592,13389.777352083,40.1,PLTZERO
370497:9057,1369:1369,07/11/23 18:30:03,STABLE BEAMS,6800,13824.433698459,13432.720746121,40.1,PLTZERO
370497:9057,1370:1370,07/11/23 18:30:27,STABLE BEAMS,6800,13836.905794970,13423.918763344,40.1,PLTZERO
370497:9057,1371:1371,07/11/23 18:30:50,STABLE BEAMS,6800,13830.318660762,13416.238484835,40.1,PLTZERO
370497:9057,1372:1372,07/11/23 18:31:13,STABLE BEAMS,6800,13816.755707482,13405.659759059,40.1,PLTZERO
370497:9057,1373:1373,07/11/23 18:31:36,STABLE BEAMS,6800,13815.487110398,13383.133170328,40.1,PLTZERO
370497:9057,1374:1374,07/11/23 18:32:00,STABLE BEAMS,6800,13814.629659866,6875.279003396,40.1,PLTZERO
370497:9057,1375:1375,07/11/23 18:32:23,STABLE BEAMS,6800,13804.413498125,13383.576175431,40.0,PLTZERO
370497:9057,1376:1376,07/11/23 18:32:46,STABLE BEAMS,6800,13798.044144634,13361.905433684,40.0,PLTZERO
370497:9057,1377:1377,07/11/23 18:33:10,STABLE BEAMS,6800,13788.654182379,13392.473075289,40.0,PLTZERO
370497:9057,1378:1378,07/11/23 18:33:33,STABLE BEAMS,6800,13779.890217609,13344.132775138,40.0,PLTZERO
370497:9057,1379:1379,07/11/23 18:33:56,STABLE BEAMS,6800,13752.067998715,13342.647060280,39.9,PLTZERO
370497:9057,1380:1380,07/11/23 18:34:20,STABLE BEAMS,6800,13734.484403251,13314.307952057,39.8,PLTZERO
370497:9057,1381:1381,07/11/23 18:34:43,STABLE BEAMS,6800,13730.294810108,13343.251788991,39.8,PLTZERO
370497:9057,1382:1382,07/11/23 18:35:06,STABLE BEAMS,6800,13702.817329298,13281.685115401,39.8,PLTZERO
370497:9057,1383:1383,07/11/23 18:35:30,STABLE BEAMS,6800,13676.254918133,13273.546638342,39.7,PLTZERO
370497:9057,1384:1384,07/11/23 18:35:53,STABLE BEAMS,6800,13656.348002835,13272.427471689,39.6,PLTZERO
370497:9057,1385:1385,07/11/23 18:36:16,STABLE BEAMS,6800,13649.274524249,13252.416014053,39.6,PLTZERO
370497:9057,1386:1386,07/11/23 18:36:40,STABLE BEAMS,6800,13643.576091617,13236.949167393,39.6,PLTZERO
370497:9057,1387:1387,07/11/23 18:37:03,STABLE BEAMS,6800,13644.277286926,13242.802016146,39.6,PLTZERO
370497:9057,1388:1388,07/11/23 18:37:26,STABLE BEAMS,6800,13634.117767703,13239.737327958,39.6,PLTZERO
370497:9057,1389:1389,07/11/23 18:37:49,STABLE BEAMS,6800,13614.055573778,13219.269375781,39.5,PLTZERO
370497:9057,1390:1390,07/11/23 18:38:13,STABLE BEAMS,6800,13611.916830425,13222.308110134,39.5,PLTZERO
370497:9057,1391:1391,07/11/23 18:38:36,STABLE BEAMS,6800,13601.033654205,13189.806300950,39.5,PLTZERO
370497:9057,1392:1392,07/11/23 18:38:59,STABLE BEAMS,6800,13537.745406270,13153.927285521,39.3,PLTZERO
370497:9057,1393:1393,07/11/23 18:39:23,STABLE BEAMS,6800,13539.579451940,13171.791108949,39.3,PLTZERO
370497:9057,1394:1394,07/11/23 18:39:46,STABLE BEAMS,6800,13584.111213649,13190.759900561,39.4,PLTZERO
370497:9057,1395:1395,07/11/23 18:40:09,STABLE BEAMS,6800,13582.271308409,13194.268470043,39.4,PLTZERO
370497:9057,1396:1396,07/11/23 18:40:33,STABLE BEAMS,6800,13553.674649570,13117.962832928,39.3,PLTZERO
370497:9057,1397:1397,07/11/23 18:40:56,STABLE BEAMS,6800,13551.331797834,13181.382103095,39.3,PLTZERO
370497:9057,1398:1398,07/11/23 18:41:19,STABLE BEAMS,6800,13549.614943581,13163.442513191,39.3,PLTZERO
370497:9057,1399:1399,07/11/23 18:41:43,STABLE BEAMS,6800,13524.543793192,13126.213112700,39.2,PLTZERO
370497:9057,1400:1400,07/11/23 18:42:06,STABLE BEAMS,6800,13491.365926560,13129.410937676,39.1,PLTZERO
370497:9057,1401:1401,07/11/23 18:42:29,STABLE BEAMS,6800,13518.588516039,13137.110293593,39.2,PLTZERO
370497:9057,1402:1402,07/11/23 18:42:52,STABLE BEAMS,6800,13505.635934720,13109.550243896,39.2,PLTZERO
370497:9057,1403:1403,07/11/23 18:43:16,STABLE BEAMS,6800,13490.223310248,13132.235073288,39.1,PLTZERO
370497:9057,1404:1404,07/11/23 18:43:39,STABLE BEAMS,6800,13492.158921812,13118.054286452,39.1,PLTZERO
370497:9057,1405:1405,07/11/23 18:44:02,STABLE BEAMS,6800,13460.650056272,13069.940753662,39.1,PLTZERO
370497:9057,1406:1406,07/11/23 18:44:26,STABLE BEAMS,6800,13472.071336414,13094.674484634,39.1,PLTZERO
370497:9057,1407:1407,07/11/23 18:44:49,STABLE BEAMS,6800,13477.423077771,13118.308038539,39.1,PLTZERO
370497:9057,1408:1408,07/11/23 18:45:12,STABLE BEAMS,6800,13473.824324687,13096.783832344,39.1,PLTZERO
370497:9057,1409:1409,07/11/23 18:45:36,STABLE BEAMS,6800,13448.593012695,13079.231478676,39.0,PLTZERO
370497:9057,1410:1410,07/11/23 18:45:59,STABLE BEAMS,6800,13447.514851662,13033.343845306,39.0,PLTZERO
370497:9057,1411:1411,07/11/23 18:46:22,STABLE BEAMS,6800,13435.627735640,13078.765411121,39.0,PLTZERO
370497:9057,1412:1412,07/11/23 18:46:46,STABLE BEAMS,6800,13429.273031075,13042.351335824,39.0,PLTZERO
370497:9057,1413:1413,07/11/23 18:47:09,STABLE BEAMS,6800,13403.410838624,13050.696888014,38.9,PLTZERO
370497:9057,1414:1414,07/11/23 18:47:32,STABLE BEAMS,6800,13392.965177025,13010.069292629,38.9,PLTZERO
370497:9057,1415:1415,07/11/23 18:47:56,STABLE BEAMS,6800,13401.638318448,13052.021329364,38.9,PLTZERO
370497:9057,1416:1416,07/11/23 18:48:19,STABLE BEAMS,6800,13392.328436995,12988.010719618,38.9,PLTZERO
370497:9057,1417:1417,07/11/23 18:48:42,STABLE BEAMS,6800,13365.740634356,13018.531213685,38.8,PLTZERO
370497:9057,1418:1418,07/11/23 18:49:05,STABLE BEAMS,6800,13367.283654675,13005.234727074,38.8,PLTZERO
370497:9057,1419:1419,07/11/23 18:49:29,STABLE BEAMS,6800,13338.409642817,12975.921367817,38.7,PLTZERO
370497:9057,1420:1420,07/11/23 18:49:52,STABLE BEAMS,6800,13344.137373303,12983.941944670,38.7,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(hz/ub),totrecorded(hz/ub)
#1,1,1403,1403,25300572.717615403,24088682.460749466
