#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370522:9059,290:290,07/12/23 01:29:55,STABLE BEAMS,6800,20570.828111297,19893.498374667,59.7,PLTZERO
370522:9059,291:291,07/12/23 01:30:18,STABLE BEAMS,6800,20580.390930891,19913.913082822,59.7,PLTZERO
370522:9059,292:292,07/12/23 01:30:41,STABLE BEAMS,6800,20575.390763783,19887.041462861,59.7,PLTZERO
370522:9059,293:293,07/12/23 01:31:05,STABLE BEAMS,6800,20562.116882664,19883.592843364,59.7,PLTZERO
370522:9059,294:294,07/12/23 01:31:28,STABLE BEAMS,6800,20551.936854943,19843.484348393,59.6,PLTZERO
370522:9059,295:295,07/12/23 01:31:51,STABLE BEAMS,6800,20527.187980950,19875.031911127,59.6,PLTZERO
370522:9059,296:296,07/12/23 01:32:15,STABLE BEAMS,6800,20521.529588719,19841.858386651,59.5,PLTZERO
370522:9059,297:297,07/12/23 01:32:38,STABLE BEAMS,6800,20523.176128122,19815.947770327,59.5,PLTZERO
370522:9059,298:298,07/12/23 01:33:01,STABLE BEAMS,6800,20503.417655285,19846.846993189,59.5,PLTZERO
370522:9059,299:299,07/12/23 01:33:24,STABLE BEAMS,6800,20470.816956380,19799.676526769,59.4,PLTZERO
370522:9059,300:300,07/12/23 01:33:48,STABLE BEAMS,6800,20459.756039844,19791.290562703,59.4,PLTZERO
370522:9059,301:301,07/12/23 01:34:11,STABLE BEAMS,6800,20448.802548773,19758.210328877,59.3,PLTZERO
370522:9059,302:302,07/12/23 01:34:34,STABLE BEAMS,6800,20438.550253012,19812.387680244,59.3,PLTZERO
370522:9059,303:303,07/12/23 01:34:58,STABLE BEAMS,6800,20429.967934937,19742.846114945,59.3,PLTZERO
370522:9059,304:304,07/12/23 01:35:21,STABLE BEAMS,6800,20420.584808849,19793.444447155,59.2,PLTZERO
370522:9059,305:305,07/12/23 01:35:44,STABLE BEAMS,6800,20406.230813507,19762.186754483,59.2,PLTZERO
370522:9059,306:306,07/12/23 01:36:08,STABLE BEAMS,6800,20396.039066644,19751.390080520,59.2,PLTZERO
370522:9059,307:307,07/12/23 01:36:31,STABLE BEAMS,6800,20428.587029412,19774.471001478,59.3,PLTZERO
370522:9059,308:308,07/12/23 01:36:54,STABLE BEAMS,6800,20985.004062618,20228.768685109,60.9,PLTZERO
370522:9059,309:309,07/12/23 01:37:18,STABLE BEAMS,6800,21240.014538308,19874.635437300,61.6,PLTZERO
370522:9059,310:310,07/12/23 01:37:41,STABLE BEAMS,6800,21220.031448589,19755.651530271,61.6,PLTZERO
370522:9059,311:311,07/12/23 01:38:04,STABLE BEAMS,6800,21205.577840543,20109.098666982,61.5,PLTZERO
370522:9059,312:312,07/12/23 01:38:28,STABLE BEAMS,6800,21191.739487434,19800.049724072,61.5,PLTZERO
370522:9059,313:313,07/12/23 01:38:51,STABLE BEAMS,6800,21176.656952119,20138.909908251,61.4,PLTZERO
370522:9059,314:314,07/12/23 01:39:14,STABLE BEAMS,6800,21153.583915383,20027.436271554,61.4,PLTZERO
370522:9059,315:315,07/12/23 01:39:37,STABLE BEAMS,6800,21125.657200809,20090.119514382,61.3,PLTZERO
370522:9059,316:316,07/12/23 01:40:01,STABLE BEAMS,6800,21071.889778878,20298.790000633,61.1,PLTZERO
370522:9059,317:317,07/12/23 01:40:24,STABLE BEAMS,6800,21024.845237878,19933.992496445,61.0,PLTZERO
370522:9059,318:318,07/12/23 01:40:47,STABLE BEAMS,6800,20930.287390213,20202.690207827,60.7,PLTZERO
370522:9059,319:319,07/12/23 01:41:11,STABLE BEAMS,6800,20885.627694541,20119.785274293,60.6,PLTZERO
370522:9059,320:320,07/12/23 01:41:34,STABLE BEAMS,6800,20972.460674663,19919.008033683,60.8,PLTZERO
370522:9059,321:321,07/12/23 01:41:57,STABLE BEAMS,6800,20967.036665265,19926.354738838,60.8,PLTZERO
370522:9059,322:322,07/12/23 01:42:21,STABLE BEAMS,6800,20956.602722808,19913.516147618,60.8,PLTZERO
370522:9059,323:323,07/12/23 01:42:44,STABLE BEAMS,6800,20941.606127865,20188.844061153,60.8,PLTZERO
370522:9059,324:324,07/12/23 01:43:07,STABLE BEAMS,6800,20910.579700323,20127.817722787,60.7,PLTZERO
370522:9059,325:325,07/12/23 01:43:31,STABLE BEAMS,6800,20918.208861543,20210.079581306,60.7,PLTZERO
370522:9059,326:326,07/12/23 01:43:54,STABLE BEAMS,6800,20970.124659092,20186.077844774,60.8,PLTZERO
370522:9059,327:327,07/12/23 01:44:17,STABLE BEAMS,6800,20978.849560057,20232.102881535,60.9,PLTZERO
370522:9059,328:328,07/12/23 01:44:40,STABLE BEAMS,6800,21001.145227063,20222.323067385,60.9,PLTZERO
370522:9059,329:329,07/12/23 01:45:04,STABLE BEAMS,6800,21003.057400344,20283.368383033,60.9,PLTZERO
370522:9059,330:330,07/12/23 01:45:27,STABLE BEAMS,6800,20999.557283369,19916.076156509,60.9,PLTZERO
370522:9059,331:331,07/12/23 01:45:50,STABLE BEAMS,6800,20984.451309770,20238.241236180,60.9,PLTZERO
370522:9059,332:332,07/12/23 01:46:14,STABLE BEAMS,6800,20951.106445370,20206.108500448,60.8,PLTZERO
370522:9059,333:333,07/12/23 01:46:37,STABLE BEAMS,6800,20927.134941106,20161.775794987,60.7,PLTZERO
370522:9059,334:334,07/12/23 01:47:00,STABLE BEAMS,6800,20913.228226338,20174.866430166,60.7,PLTZERO
370522:9059,335:335,07/12/23 01:47:24,STABLE BEAMS,6800,20929.172118565,20212.961604389,60.7,PLTZERO
370522:9059,336:336,07/12/23 01:47:47,STABLE BEAMS,6800,20918.765520772,20187.065619072,60.7,PLTZERO
370522:9059,337:337,07/12/23 01:48:10,STABLE BEAMS,6800,20902.860692350,20170.022677947,60.6,PLTZERO
370522:9059,338:338,07/12/23 01:48:34,STABLE BEAMS,6800,20889.252815694,19841.849241427,60.6,PLTZERO
370522:9059,339:339,07/12/23 01:48:57,STABLE BEAMS,6800,20869.599815132,20143.019286544,60.5,PLTZERO
370522:9059,340:340,07/12/23 01:49:20,STABLE BEAMS,6800,20843.932941708,20125.373788642,60.5,PLTZERO
370522:9059,341:341,07/12/23 01:49:44,STABLE BEAMS,6800,20816.810941529,20101.573178344,60.4,PLTZERO
370522:9059,342:342,07/12/23 01:50:07,STABLE BEAMS,6800,20789.913558231,20104.922018785,60.3,PLTZERO
370522:9059,343:343,07/12/23 01:50:30,STABLE BEAMS,6800,20790.550298261,20082.296022870,60.3,PLTZERO
370522:9059,344:344,07/12/23 01:50:54,STABLE BEAMS,6800,20748.535222224,20019.389949697,60.2,PLTZERO
370522:9059,345:345,07/12/23 01:51:17,STABLE BEAMS,6800,20719.372138205,20006.685994459,60.1,PLTZERO
370522:9059,346:346,07/12/23 01:51:40,STABLE BEAMS,6800,20743.691310338,20038.012431233,60.2,PLTZERO
370522:9059,347:347,07/12/23 01:52:03,STABLE BEAMS,6800,20737.046557017,20012.135690341,60.2,PLTZERO
370522:9059,348:348,07/12/23 01:52:27,STABLE BEAMS,6800,20708.215515346,9714.100436068,60.1,PLTZERO
370522:9059,349:349,07/12/23 01:52:50,STABLE BEAMS,6800,20698.869499873,18394.582591409,60.1,PLTZERO
370522:9059,350:350,07/12/23 01:53:13,STABLE BEAMS,6800,20710.803492462,20004.431544046,60.1,PLTZERO
370522:9059,351:351,07/12/23 01:53:37,STABLE BEAMS,6800,20694.093949647,19962.535863032,60.0,PLTZERO
370522:9059,352:352,07/12/23 01:54:00,STABLE BEAMS,6800,20673.437009283,19665.021758449,60.0,PLTZERO
370522:9059,353:353,07/12/23 01:54:23,STABLE BEAMS,6800,20659.028324613,19986.142592595,59.9,PLTZERO
370522:9059,354:354,07/12/23 01:54:47,STABLE BEAMS,6800,20647.619740208,19928.854730923,59.9,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(hz/ub),totrecorded(hz/ub)
#1,1,296,296,5526218.444801360,5286883.859601047
