#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370749:9070,503:503,07/15/23 20:17:36,STABLE BEAMS,6800,20905.657660826,20169.941595126,60.7,PLTZERO
370749:9070,504:504,07/15/23 20:17:59,STABLE BEAMS,6800,20901.507131489,20139.626591441,60.6,PLTZERO
370749:9070,505:505,07/15/23 20:18:23,STABLE BEAMS,6800,20895.215905608,20170.533669855,60.6,PLTZERO
370749:9070,506:506,07/15/23 20:18:46,STABLE BEAMS,6800,20886.467566360,20114.235011046,60.6,PLTZERO
370749:9070,507:507,07/15/23 20:19:09,STABLE BEAMS,6800,20859.603387297,20139.752895976,60.5,PLTZERO
370749:9070,508:508,07/15/23 20:19:32,STABLE BEAMS,6800,20837.700311536,20072.592582530,60.5,PLTZERO
370749:9070,509:509,07/15/23 20:19:56,STABLE BEAMS,6800,20822.219325405,20115.714909626,60.4,PLTZERO
370749:9070,510:510,07/15/23 20:20:19,STABLE BEAMS,6800,20811.638893677,20090.399277059,60.4,PLTZERO
370749:9070,511:511,07/15/23 20:20:42,STABLE BEAMS,6800,20806.078160960,20083.608582971,60.4,PLTZERO
370749:9070,512:512,07/15/23 20:21:06,STABLE BEAMS,6800,20789.608860548,20047.254766870,60.3,PLTZERO
370749:9070,513:513,07/15/23 20:21:29,STABLE BEAMS,6800,20760.281708547,20074.209139578,60.2,PLTZERO
370749:9070,514:514,07/15/23 20:21:52,STABLE BEAMS,6800,20718.172879376,19987.546154343,60.1,PLTZERO
370749:9070,515:515,07/15/23 20:22:16,STABLE BEAMS,6800,20712.571129663,20037.007890635,60.1,PLTZERO
370749:9070,516:516,07/15/23 20:22:39,STABLE BEAMS,6800,20711.157019902,19785.446064414,60.1,PLTZERO
370749:9070,517:517,07/15/23 20:23:02,STABLE BEAMS,6800,20700.660575357,19983.919147553,60.1,PLTZERO
370749:9070,518:518,07/15/23 20:23:26,STABLE BEAMS,6800,20686.789018013,19960.409492456,60.0,PLTZERO
370749:9070,519:519,07/15/23 20:23:49,STABLE BEAMS,6800,20699.502333523,19993.484982837,60.1,PLTZERO
370749:9070,520:520,07/15/23 20:24:12,STABLE BEAMS,6800,20979.224572590,20222.551608037,60.9,PLTZERO
370749:9070,521:521,07/15/23 20:24:36,STABLE BEAMS,6800,21502.574094416,20327.525119828,62.4,PLTZERO
370749:9070,522:522,07/15/23 20:24:59,STABLE BEAMS,6800,21246.327249281,20435.166513173,61.6,PLTZERO
370749:9070,523:523,07/15/23 20:25:22,STABLE BEAMS,6800,21164.508108599,20381.999539921,61.4,PLTZERO
370749:9070,524:524,07/15/23 20:25:45,STABLE BEAMS,6800,21175.981148283,20415.668277504,61.4,PLTZERO
370749:9070,525:525,07/15/23 20:26:09,STABLE BEAMS,6800,21173.838498550,20400.883842204,61.4,PLTZERO
370749:9070,526:526,07/15/23 20:26:32,STABLE BEAMS,6800,21212.900350890,20432.411874471,61.5,PLTZERO
370749:9070,527:527,07/15/23 20:26:55,STABLE BEAMS,6800,21190.106620363,20416.729075922,61.5,PLTZERO
370749:9070,528:528,07/15/23 20:27:19,STABLE BEAMS,6800,21167.088272954,20367.737392038,61.4,PLTZERO
370749:9070,529:529,07/15/23 20:27:42,STABLE BEAMS,6800,21156.437526377,20417.913483631,61.4,PLTZERO
370749:9070,530:530,07/15/23 20:28:05,STABLE BEAMS,6800,21138.104882441,20376.611764966,61.3,PLTZERO
370749:9070,531:531,07/15/23 20:28:29,STABLE BEAMS,6800,21114.231037692,20357.189036344,61.3,PLTZERO
370749:9070,532:532,07/15/23 20:28:52,STABLE BEAMS,6800,21066.432565245,20272.123342880,61.1,PLTZERO
370749:9070,533:533,07/15/23 20:29:15,STABLE BEAMS,6800,20938.086478987,20231.275179370,60.7,PLTZERO
370749:9070,534:534,07/15/23 20:29:39,STABLE BEAMS,6800,20874.695688563,20115.315854704,60.6,PLTZERO
370749:9070,535:535,07/15/23 20:30:02,STABLE BEAMS,6800,20871.228775822,20178.935876803,60.6,PLTZERO
370749:9070,536:536,07/15/23 20:30:25,STABLE BEAMS,6800,20968.841413080,20190.352811346,60.8,PLTZERO
370749:9070,537:537,07/15/23 20:30:49,STABLE BEAMS,6800,21095.830032097,20347.450573655,61.2,PLTZERO
370749:9070,538:538,07/15/23 20:31:12,STABLE BEAMS,6800,21124.100508159,20315.891600100,61.3,PLTZERO
370749:9070,539:539,07/15/23 20:31:35,STABLE BEAMS,6800,21133.116434475,20374.878887801,61.3,PLTZERO
370749:9070,540:540,07/15/23 20:31:58,STABLE BEAMS,6800,21114.697850168,20339.538323922,61.3,PLTZERO
370749:9070,541:541,07/15/23 20:32:22,STABLE BEAMS,6800,21125.506805158,19881.896012810,61.3,PLTZERO
370749:9070,542:542,07/15/23 20:32:45,STABLE BEAMS,6800,21125.670873141,20111.292228288,61.3,PLTZERO
370749:9070,543:543,07/15/23 20:33:08,STABLE BEAMS,6800,21134.118421087,20068.334752811,61.3,PLTZERO
370749:9070,544:544,07/15/23 20:33:32,STABLE BEAMS,6800,21107.732773642,19764.364036573,61.2,PLTZERO
370749:9070,545:545,07/15/23 20:33:55,STABLE BEAMS,6800,21092.144362045,19975.254453998,61.2,PLTZERO
370749:9070,546:546,07/15/23 20:34:18,STABLE BEAMS,6800,21030.140336718,19987.073314644,61.0,PLTZERO
370749:9070,547:547,07/15/23 20:34:42,STABLE BEAMS,6800,20955.538234107,19989.418327841,60.8,PLTZERO
370749:9070,548:548,07/15/23 20:35:05,STABLE BEAMS,6800,20940.334600995,19901.373514701,60.8,PLTZERO
370749:9070,549:549,07/15/23 20:35:28,STABLE BEAMS,6800,20939.215422967,20161.511264058,60.7,PLTZERO
370749:9070,550:550,07/15/23 20:35:52,STABLE BEAMS,6800,20986.693572208,20272.839480393,60.9,PLTZERO
370749:9070,551:551,07/15/23 20:36:15,STABLE BEAMS,6800,21032.620888369,19897.685872710,61.0,PLTZERO
370749:9070,552:552,07/15/23 20:36:38,STABLE BEAMS,6800,21016.979740635,19922.820730245,61.0,PLTZERO
370749:9070,553:553,07/15/23 20:37:01,STABLE BEAMS,6800,21002.834736653,20211.215388170,60.9,PLTZERO
370749:9070,554:554,07/15/23 20:37:25,STABLE BEAMS,6800,20967.642154251,20249.187606444,60.8,PLTZERO
370749:9070,555:555,07/15/23 20:37:48,STABLE BEAMS,6800,20957.960190050,20199.588200828,60.8,PLTZERO
370749:9070,556:556,07/15/23 20:38:11,STABLE BEAMS,6800,20931.115542890,20225.312367687,60.7,PLTZERO
370749:9070,557:557,07/15/23 20:38:35,STABLE BEAMS,6800,20891.145457072,19982.859360990,60.6,PLTZERO
370749:9070,558:558,07/15/23 20:38:58,STABLE BEAMS,6800,20859.771361660,19872.239594561,60.5,PLTZERO
370749:9070,559:559,07/15/23 20:39:21,STABLE BEAMS,6800,20828.729308596,20085.315834154,60.4,PLTZERO
370749:9070,560:560,07/15/23 20:39:45,STABLE BEAMS,6800,20773.719657649,20089.984716456,60.3,PLTZERO
370749:9070,561:561,07/15/23 20:40:08,STABLE BEAMS,6800,20779.374143499,20041.952498512,60.3,PLTZERO
370749:9070,562:562,07/15/23 20:40:31,STABLE BEAMS,6800,20907.823748843,20197.448395342,60.7,PLTZERO
370749:9070,563:563,07/15/23 20:40:55,STABLE BEAMS,6800,20882.998700428,20131.177249831,60.6,PLTZERO
370749:9070,564:564,07/15/23 20:41:18,STABLE BEAMS,6800,20896.167109273,20173.713494248,60.6,PLTZERO
370749:9070,565:565,07/15/23 20:41:41,STABLE BEAMS,6800,20930.625292131,20194.017461174,60.7,PLTZERO
370749:9070,566:566,07/15/23 20:42:05,STABLE BEAMS,6800,20925.623171832,20224.546490392,60.7,PLTZERO
370749:9070,567:567,07/15/23 20:42:28,STABLE BEAMS,6800,20917.661968265,20166.567889107,60.7,PLTZERO
370749:9070,568:568,07/15/23 20:42:51,STABLE BEAMS,6800,20881.670531040,20191.686731038,60.6,PLTZERO
370749:9070,569:569,07/15/23 20:43:14,STABLE BEAMS,6800,20888.721547939,20166.466989609,60.6,PLTZERO
370749:9070,570:570,07/15/23 20:43:38,STABLE BEAMS,6800,20900.753200042,20179.516916137,60.6,PLTZERO
370749:9070,571:571,07/15/23 20:44:01,STABLE BEAMS,6800,20916.214654271,20194.753624497,60.7,PLTZERO
370749:9070,572:572,07/15/23 20:44:24,STABLE BEAMS,6800,20903.075543281,20180.238630624,60.6,PLTZERO
370749:9070,573:573,07/15/23 20:44:48,STABLE BEAMS,6800,20871.541286267,20120.976713653,60.6,PLTZERO
370749:9070,574:574,07/15/23 20:45:11,STABLE BEAMS,6800,20804.062468594,20131.291844001,60.4,PLTZERO
370749:9070,575:575,07/15/23 20:45:34,STABLE BEAMS,6800,20740.148223176,20049.341714746,60.2,PLTZERO
370749:9070,576:576,07/15/23 20:45:58,STABLE BEAMS,6800,21002.076898825,20238.374972110,60.9,PLTZERO
370749:9070,577:577,07/15/23 20:46:21,STABLE BEAMS,6800,21000.195976589,20250.507660358,60.9,PLTZERO
370749:9070,578:578,07/15/23 20:46:44,STABLE BEAMS,6800,21043.683758095,20288.395885225,61.1,PLTZERO
370749:9070,579:579,07/15/23 20:47:08,STABLE BEAMS,6800,21073.313654590,20304.568784124,61.1,PLTZERO
370749:9070,580:580,07/15/23 20:47:31,STABLE BEAMS,6800,21080.222088598,20348.626894980,61.2,PLTZERO
370749:9070,581:581,07/15/23 20:47:54,STABLE BEAMS,6800,21074.706279257,20297.328665581,61.1,PLTZERO
370749:9070,582:582,07/15/23 20:48:17,STABLE BEAMS,6800,21048.898776133,20270.220696761,61.1,PLTZERO
370749:9070,583:583,07/15/23 20:48:41,STABLE BEAMS,6800,21003.580855338,20292.325161138,60.9,PLTZERO
370749:9070,584:584,07/15/23 20:49:04,STABLE BEAMS,6800,20949.842731261,20188.751655393,60.8,PLTZERO
370749:9070,585:585,07/15/23 20:49:27,STABLE BEAMS,6800,20927.531438733,20195.472141678,60.7,PLTZERO
370749:9070,586:586,07/15/23 20:49:51,STABLE BEAMS,6800,20908.620650476,20160.624984531,60.7,PLTZERO
370749:9070,587:587,07/15/23 20:50:14,STABLE BEAMS,6800,20891.204052780,20199.881442441,60.6,PLTZERO
370749:9070,588:588,07/15/23 20:50:37,STABLE BEAMS,6800,20892.041971409,20139.121406901,60.6,PLTZERO
370749:9070,589:589,07/15/23 20:51:01,STABLE BEAMS,6800,20894.704169756,20182.874995039,60.6,PLTZERO
370749:9070,590:590,07/15/23 20:51:24,STABLE BEAMS,6800,20895.206139657,20214.738310040,60.6,PLTZERO
370749:9070,591:591,07/15/23 20:51:47,STABLE BEAMS,6800,20876.785602159,20138.344692544,60.6,PLTZERO
370749:9070,592:592,07/15/23 20:52:11,STABLE BEAMS,6800,20857.784967149,20155.240157722,60.5,PLTZERO
370749:9070,593:593,07/15/23 20:52:34,STABLE BEAMS,6800,20842.667274409,20109.485236340,60.5,PLTZERO
370749:9070,594:594,07/15/23 20:52:57,STABLE BEAMS,6800,20831.737221622,20152.880844773,60.4,PLTZERO
370749:9070,595:595,07/15/23 20:53:21,STABLE BEAMS,6800,20793.239841272,20068.334749266,60.3,PLTZERO
370749:9070,596:596,07/15/23 20:53:44,STABLE BEAMS,6800,20801.628793510,20131.400654153,60.3,PLTZERO
370749:9070,597:597,07/15/23 20:54:07,STABLE BEAMS,6800,20793.458598583,20058.042774901,60.3,PLTZERO
370749:9070,598:598,07/15/23 20:54:31,STABLE BEAMS,6800,20751.744313848,20085.520719097,60.2,PLTZERO
370749:9070,599:599,07/15/23 20:54:54,STABLE BEAMS,6800,20737.794628893,20024.871196884,60.2,PLTZERO
370749:9070,600:600,07/15/23 20:55:17,STABLE BEAMS,6800,20843.003223137,20125.914439445,60.5,PLTZERO
370749:9070,601:601,07/15/23 20:55:40,STABLE BEAMS,6800,20944.580836656,20223.080167329,60.8,PLTZERO
370749:9070,602:602,07/15/23 20:56:04,STABLE BEAMS,6800,20956.946484297,20224.477095436,60.8,PLTZERO
370749:9070,603:603,07/15/23 20:56:27,STABLE BEAMS,6800,20960.638013919,20227.918805190,60.8,PLTZERO
370749:9070,604:604,07/15/23 20:56:50,STABLE BEAMS,6800,20957.690649792,19839.595790737,60.8,PLTZERO
370749:9070,605:605,07/15/23 20:57:14,STABLE BEAMS,6800,20948.219630141,20247.886099933,60.8,PLTZERO
370749:9070,606:606,07/15/23 20:57:37,STABLE BEAMS,6800,20943.328841689,20198.143474847,60.8,PLTZERO
370749:9070,607:607,07/15/23 20:58:00,STABLE BEAMS,6800,20937.762249401,20232.639034583,60.7,PLTZERO
370749:9070,608:608,07/15/23 20:58:24,STABLE BEAMS,6800,20916.195122368,20190.599142835,60.7,PLTZERO
370749:9070,609:609,07/15/23 20:58:47,STABLE BEAMS,6800,20890.565359560,20164.924922886,60.6,PLTZERO
370749:9070,610:610,07/15/23 20:59:10,STABLE BEAMS,6800,20870.799073962,20126.744902250,60.5,PLTZERO
370749:9070,611:611,07/15/23 20:59:34,STABLE BEAMS,6800,20843.180963452,20149.457781580,60.5,PLTZERO
370749:9070,612:612,07/15/23 20:59:57,STABLE BEAMS,6800,20833.094688864,20115.348745359,60.4,PLTZERO
370749:9070,613:613,07/15/23 21:00:20,STABLE BEAMS,6800,20800.095539143,6344.861182140,60.3,PLTZERO
370749:9070,614:614,07/15/23 21:00:43,STABLE BEAMS,6800,20768.030014373,16478.824769393,60.3,PLTZERO
370749:9070,615:615,07/15/23 21:01:07,STABLE BEAMS,6800,20761.984890468,17564.751538760,60.2,PLTZERO
370749:9070,616:616,07/15/23 21:01:30,STABLE BEAMS,6800,20772.827049693,20057.810354593,60.3,PLTZERO
370749:9070,617:617,07/15/23 21:01:53,STABLE BEAMS,6800,21377.351159409,20533.371169743,62.0,PLTZERO
370749:9070,618:618,07/15/23 21:02:17,STABLE BEAMS,6800,21582.061125908,19856.689884557,62.6,PLTZERO
370749:9070,619:619,07/15/23 21:02:40,STABLE BEAMS,6800,21292.914743756,19935.400233593,61.8,PLTZERO
370749:9070,620:620,07/15/23 21:03:03,STABLE BEAMS,6800,21291.981118804,19754.612666606,61.8,PLTZERO
370749:9070,621:621,07/15/23 21:03:27,STABLE BEAMS,6800,21295.807418556,20238.179300182,61.8,PLTZERO
370749:9070,622:622,07/15/23 21:03:50,STABLE BEAMS,6800,21274.886797504,20177.232579884,61.7,PLTZERO
370749:9070,623:623,07/15/23 21:04:13,STABLE BEAMS,6800,21273.472687744,20218.756173844,61.7,PLTZERO
370749:9070,624:624,07/15/23 21:04:37,STABLE BEAMS,6800,21274.369202081,20453.044739903,61.7,PLTZERO
370749:9070,625:625,07/15/23 21:05:00,STABLE BEAMS,6800,21266.093534880,14213.080403873,61.7,PLTZERO
370749:9070,626:626,07/15/23 21:05:23,STABLE BEAMS,6800,21261.993788489,20056.516470981,61.7,PLTZERO
370749:9070,627:627,07/15/23 21:05:46,STABLE BEAMS,6800,21240.506742258,20399.159383276,61.6,PLTZERO
370749:9070,628:628,07/15/23 21:06:10,STABLE BEAMS,6800,21235.649158040,20450.250757672,61.6,PLTZERO
370749:9070,629:629,07/15/23 21:06:33,STABLE BEAMS,6800,21233.723312427,13729.183974903,61.6,PLTZERO
370749:9070,630:630,07/15/23 21:06:56,STABLE BEAMS,6800,21229.084485521,20448.871343989,61.6,PLTZERO
370749:9070,631:631,07/15/23 21:07:20,STABLE BEAMS,6800,21222.871387251,20389.131587576,61.6,PLTZERO
370749:9070,632:632,07/15/23 21:07:43,STABLE BEAMS,6800,21196.692777975,20414.483987533,61.5,PLTZERO
370749:9070,633:633,07/15/23 21:08:06,STABLE BEAMS,6800,21193.714162804,20134.872996309,61.5,PLTZERO
370749:9070,634:634,07/15/23 21:08:30,STABLE BEAMS,6800,21175.910833433,20408.569577746,61.4,PLTZERO
370749:9070,635:635,07/15/23 21:08:53,STABLE BEAMS,6800,21151.845576037,20357.362377933,61.4,PLTZERO
370749:9070,636:636,07/15/23 21:09:16,STABLE BEAMS,6800,21131.049959163,20350.258694331,61.3,PLTZERO
370749:9070,637:637,07/15/23 21:09:40,STABLE BEAMS,6800,21130.784325285,20323.437887657,61.3,PLTZERO
370749:9070,638:638,07/15/23 21:10:03,STABLE BEAMS,6800,21118.746813611,20353.937773378,61.3,PLTZERO
370749:9070,639:639,07/15/23 21:10:26,STABLE BEAMS,6800,21100.986454427,20331.840827777,61.2,PLTZERO
370749:9070,640:640,07/15/23 21:10:49,STABLE BEAMS,6800,21084.341366891,20297.298215467,61.2,PLTZERO
370749:9070,641:641,07/15/23 21:11:13,STABLE BEAMS,6800,21044.437689542,20317.391958047,61.1,PLTZERO
370749:9070,642:642,07/15/23 21:11:36,STABLE BEAMS,6800,21046.623309461,18934.301113607,61.1,PLTZERO
370749:9070,643:643,07/15/23 21:11:59,STABLE BEAMS,6800,21042.273554716,20301.081177495,61.0,PLTZERO
370749:9070,644:644,07/15/23 21:12:23,STABLE BEAMS,6800,21000.053393699,20236.609986810,60.9,PLTZERO
370749:9070,645:645,07/15/23 21:12:46,STABLE BEAMS,6800,20981.525430736,20272.837714189,60.9,PLTZERO
370749:9070,646:646,07/15/23 21:13:09,STABLE BEAMS,6800,20950.985347573,15326.769675190,60.8,PLTZERO
370749:9070,647:647,07/15/23 21:13:33,STABLE BEAMS,6800,20924.699312832,20206.343332379,60.7,PLTZERO
370749:9070,648:648,07/15/23 21:13:56,STABLE BEAMS,6800,20911.609031599,20185.831014398,60.7,PLTZERO
370749:9070,649:649,07/15/23 21:14:19,STABLE BEAMS,6800,20924.982525422,20183.366032236,60.7,PLTZERO
370749:9070,650:650,07/15/23 21:14:43,STABLE BEAMS,6800,20885.840592281,20190.907335311,60.6,PLTZERO
370749:9070,651:651,07/15/23 21:15:06,STABLE BEAMS,6800,20855.822010921,20116.110182887,60.5,PLTZERO
370749:9070,652:652,07/15/23 21:15:29,STABLE BEAMS,6800,20846.087310583,20105.816582836,60.5,PLTZERO
370749:9070,653:653,07/15/23 21:15:53,STABLE BEAMS,6800,20842.489534094,20155.651415123,60.5,PLTZERO
370749:9070,654:654,07/15/23 21:16:16,STABLE BEAMS,6800,20825.688191336,20077.952256477,60.4,PLTZERO
370749:9070,655:655,07/15/23 21:16:39,STABLE BEAMS,6800,20834.875998396,20115.491683755,60.4,PLTZERO
370749:9070,656:656,07/15/23 21:17:02,STABLE BEAMS,6800,20816.658592687,20094.220139800,60.4,PLTZERO
370749:9070,657:657,07/15/23 21:17:26,STABLE BEAMS,6800,20802.722580065,20098.881111315,60.4,PLTZERO
370749:9070,658:658,07/15/23 21:17:49,STABLE BEAMS,6800,20792.714433088,20073.489206410,60.3,PLTZERO
370749:9070,659:659,07/15/23 21:18:12,STABLE BEAMS,6800,20775.116188697,20061.191506100,60.3,PLTZERO
370749:9070,660:660,07/15/23 21:18:36,STABLE BEAMS,6800,20750.494272071,20037.588167101,60.2,PLTZERO
370749:9070,661:661,07/15/23 21:18:59,STABLE BEAMS,6800,20743.033085215,20015.338491176,60.2,PLTZERO
370749:9070,662:662,07/15/23 21:19:22,STABLE BEAMS,6800,20738.101279767,20033.432711539,60.2,PLTZERO
370749:9070,663:663,07/15/23 21:19:46,STABLE BEAMS,6800,20739.900168011,20039.070745150,60.2,PLTZERO
370749:9070,664:664,07/15/23 21:20:09,STABLE BEAMS,6800,20739.503670385,20030.456139221,60.2,PLTZERO
370749:9070,665:665,07/15/23 21:20:32,STABLE BEAMS,6800,20712.743010407,20029.180750677,60.1,PLTZERO
370749:9070,666:666,07/15/23 21:20:56,STABLE BEAMS,6800,21111.932132736,20317.074802552,61.2,PLTZERO
370749:9070,667:667,07/15/23 21:21:19,STABLE BEAMS,6800,21115.465453947,20368.927114583,61.3,PLTZERO
370749:9070,668:668,07/15/23 21:21:42,STABLE BEAMS,6800,21041.859478377,20287.706986152,61.0,PLTZERO
370749:9070,669:669,07/15/23 21:22:06,STABLE BEAMS,6800,21056.928341360,20259.864458242,61.1,PLTZERO
370749:9070,670:670,07/15/23 21:22:29,STABLE BEAMS,6800,21067.374002959,20301.132854685,61.1,PLTZERO
370749:9070,671:671,07/15/23 21:22:52,STABLE BEAMS,6800,21074.651589929,20336.790299539,61.1,PLTZERO
370749:9070,672:672,07/15/23 21:23:15,STABLE BEAMS,6800,21079.888093060,20291.598679116,61.2,PLTZERO
370749:9070,673:673,07/15/23 21:23:39,STABLE BEAMS,6800,21066.289982355,20334.330822091,61.1,PLTZERO
370749:9070,674:674,07/15/23 21:24:02,STABLE BEAMS,6800,21055.227112629,20271.036988169,61.1,PLTZERO
370749:9070,675:675,07/15/23 21:24:25,STABLE BEAMS,6800,21037.878876593,20287.724023526,61.0,PLTZERO
370749:9070,676:676,07/15/23 21:24:49,STABLE BEAMS,6800,21025.827692587,20295.655791227,61.0,PLTZERO
370749:9070,677:677,07/15/23 21:25:12,STABLE BEAMS,6800,21019.731785734,20234.426590660,61.0,PLTZERO
370749:9070,678:678,07/15/23 21:25:35,STABLE BEAMS,6800,21004.534012193,20242.334848853,60.9,PLTZERO
370749:9070,679:679,07/15/23 21:25:59,STABLE BEAMS,6800,20995.561056063,20244.738354600,60.9,PLTZERO
370749:9070,680:680,07/15/23 21:26:22,STABLE BEAMS,6800,20976.775271984,20230.973505797,60.9,PLTZERO
370749:9070,681:681,07/15/23 21:26:45,STABLE BEAMS,6800,20964.683070982,20222.540798945,60.8,PLTZERO
370749:9070,682:682,07/15/23 21:27:09,STABLE BEAMS,6800,20957.532441380,20243.304680952,60.8,PLTZERO
370749:9070,683:683,07/15/23 21:27:32,STABLE BEAMS,6800,20945.920725186,20207.744379457,60.8,PLTZERO
370749:9070,684:684,07/15/23 21:27:55,STABLE BEAMS,6800,20938.961508231,20212.014043720,60.7,PLTZERO
370749:9070,685:685,07/15/23 21:28:18,STABLE BEAMS,6800,20934.439872741,20183.401321672,60.7,PLTZERO
370749:9070,686:686,07/15/23 21:28:42,STABLE BEAMS,6800,20933.437886129,20205.066299222,60.7,PLTZERO
370749:9070,687:687,07/15/23 21:29:05,STABLE BEAMS,6800,20912.027014318,20229.627291288,60.7,PLTZERO
370749:9070,688:688,07/15/23 21:29:28,STABLE BEAMS,6800,20895.842879687,20151.759475218,60.6,PLTZERO
370749:9070,689:689,07/15/23 21:29:52,STABLE BEAMS,6800,20887.672684760,20201.213582033,60.6,PLTZERO
370749:9070,690:690,07/15/23 21:30:15,STABLE BEAMS,6800,20812.484625066,20044.259662652,60.4,PLTZERO
370749:9070,691:691,07/15/23 21:30:38,STABLE BEAMS,6800,20832.391540365,20129.907743402,60.4,PLTZERO
370749:9070,692:692,07/15/23 21:31:02,STABLE BEAMS,6800,20847.595173477,20134.607775422,60.5,PLTZERO
370749:9070,693:693,07/15/23 21:31:25,STABLE BEAMS,6800,20800.636572849,20092.425596412,60.3,PLTZERO
370749:9070,694:694,07/15/23 21:31:48,STABLE BEAMS,6800,20802.966728849,20116.144040212,60.4,PLTZERO
370749:9070,695:695,07/15/23 21:32:12,STABLE BEAMS,6800,21046.486586142,19871.369546906,61.1,PLTZERO
370749:9070,696:696,07/15/23 21:32:35,STABLE BEAMS,6800,21694.340268952,19883.086121576,62.9,PLTZERO
370749:9070,697:697,07/15/23 21:32:58,STABLE BEAMS,6800,21479.903414877,20116.868926104,62.3,PLTZERO
370749:9070,698:698,07/15/23 21:33:22,STABLE BEAMS,6800,21248.337082076,15744.741609985,61.6,PLTZERO
370749:9070,699:699,07/15/23 21:33:45,STABLE BEAMS,6800,21243.030264095,19918.100993851,61.6,PLTZERO
370749:9070,700:700,07/15/23 21:34:08,STABLE BEAMS,6800,21262.773111410,20187.495665551,61.7,PLTZERO
370749:9070,701:701,07/15/23 21:34:31,STABLE BEAMS,6800,21248.782409459,20433.527298708,61.6,PLTZERO
370749:9070,702:702,07/15/23 21:34:55,STABLE BEAMS,6800,21222.498327908,20204.585360055,61.6,PLTZERO
370749:9070,703:703,07/15/23 21:35:18,STABLE BEAMS,6800,21207.325945840,20420.588540612,61.5,PLTZERO
370749:9070,704:704,07/15/23 21:35:41,STABLE BEAMS,6800,21188.411251203,20382.884611177,61.5,PLTZERO
370749:9070,705:705,07/15/23 21:36:05,STABLE BEAMS,6800,21178.528108404,20401.094289721,61.4,PLTZERO
370749:9070,706:706,07/15/23 21:36:28,STABLE BEAMS,6800,21176.057322704,20105.751459700,61.4,PLTZERO
370749:9070,707:707,07/15/23 21:36:51,STABLE BEAMS,6800,21166.889047546,20026.600585264,61.4,PLTZERO
370749:9070,708:708,07/15/23 21:37:15,STABLE BEAMS,6800,21153.874940734,20387.495865633,61.4,PLTZERO
370749:9070,709:709,07/15/23 21:37:38,STABLE BEAMS,6800,21159.867328502,20387.458321793,61.4,PLTZERO
370749:9070,710:710,07/15/23 21:38:01,STABLE BEAMS,6800,21132.848847407,20370.486999429,61.3,PLTZERO
370749:9070,711:711,07/15/23 21:38:25,STABLE BEAMS,6800,21120.350382828,20320.436537717,61.3,PLTZERO
370749:9070,712:712,07/15/23 21:38:48,STABLE BEAMS,6800,21115.080675462,20373.897019394,61.3,PLTZERO
370749:9070,713:713,07/15/23 21:39:11,STABLE BEAMS,6800,21094.829998675,20331.640094066,61.2,PLTZERO
370749:9070,714:714,07/15/23 21:39:35,STABLE BEAMS,6800,21106.726880650,20340.893868897,61.2,PLTZERO
370749:9070,715:715,07/15/23 21:39:58,STABLE BEAMS,6800,21107.537454614,20311.161841933,61.2,PLTZERO
370749:9070,716:716,07/15/23 21:40:21,STABLE BEAMS,6800,21105.494417585,20322.563084200,61.2,PLTZERO
370749:9070,717:717,07/15/23 21:40:44,STABLE BEAMS,6800,21092.937357298,20337.572843360,61.2,PLTZERO
370749:9070,718:718,07/15/23 21:41:08,STABLE BEAMS,6800,21074.327360343,20285.713136644,61.1,PLTZERO
370749:9070,719:719,07/15/23 21:41:31,STABLE BEAMS,6800,21038.615229328,20274.823134325,61.0,PLTZERO
370749:9070,720:720,07/15/23 21:41:54,STABLE BEAMS,6800,21050.609770816,20312.282266516,61.1,PLTZERO
370749:9070,721:721,07/15/23 21:42:18,STABLE BEAMS,6800,21056.785758470,20259.368946536,61.1,PLTZERO
370749:9070,722:722,07/15/23 21:42:41,STABLE BEAMS,6800,21043.517736922,20297.869799848,61.1,PLTZERO
370749:9070,723:723,07/15/23 21:43:04,STABLE BEAMS,6800,21018.321582355,20236.982709401,61.0,PLTZERO
370749:9070,724:724,07/15/23 21:43:28,STABLE BEAMS,6800,21021.919358844,20287.706216408,61.0,PLTZERO
370749:9070,725:725,07/15/23 21:43:51,STABLE BEAMS,6800,21007.952095177,20240.540856158,60.9,PLTZERO
370749:9070,726:726,07/15/23 21:44:14,STABLE BEAMS,6800,20998.971326286,20203.580128946,60.9,PLTZERO
370749:9070,727:727,07/15/23 21:44:38,STABLE BEAMS,6800,20987.101788975,20234.631010710,60.9,PLTZERO
370749:9070,728:728,07/15/23 21:45:01,STABLE BEAMS,6800,20968.235924095,20221.302831728,60.8,PLTZERO
370749:9070,729:729,07/15/23 21:45:24,STABLE BEAMS,6800,20963.751399220,20228.104713163,60.8,PLTZERO
370749:9070,730:730,07/15/23 21:45:48,STABLE BEAMS,6800,20933.959387933,20156.477348463,60.7,PLTZERO
370749:9070,731:731,07/15/23 21:46:11,STABLE BEAMS,6800,20924.767674491,20204.337258077,60.7,PLTZERO
370749:9070,732:732,07/15/23 21:46:34,STABLE BEAMS,6800,20916.411926488,20142.271617393,60.7,PLTZERO
370749:9070,733:733,07/15/23 21:46:57,STABLE BEAMS,6800,20879.498583453,20158.430736979,60.6,PLTZERO
370749:9070,734:734,07/15/23 21:47:21,STABLE BEAMS,6800,20835.508832046,11423.541906729,60.4,PLTZERO
