fill,channel,h,t1,t2,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,4,27,1689069600,1689069899,-0.0071473801508545876,1.416765809059143,0.0867178663611412,1.1429651975631714
9057,5,27,1689069600,1689069899,-0.013580258004367352,1.2075836658477783,0.02981697767972946,1.4661985635757446
9057,7,27,1689069600,1689069899,0.00021397051750682294,1.587651252746582,-0.015795934945344925,1.2020277976989746
9057,8,27,1689069600,1689069899,-0.05801567807793617,1.2842819690704346,-0.17460158467292786,1.0366133451461792
9057,9,27,1689069600,1689069899,0.13970550894737244,1.0331521034240723,-0.0049382406286895275,1.325088381767273
9057,10,27,1689069600,1689069899,0.10732294619083405,1.0627855062484741,-0.052017297595739365,1.3069500923156738
9057,11,27,1689069600,1689069899,-0.028118692338466644,1.2741388082504272,0.07969388365745544,1.0582830905914307
9057,12,27,1689069600,1689069899,0.08868946880102158,1.28913152217865,0.10785271972417831,1.032796859741211
9057,13,27,1689069600,1689069899,-0.10812777280807495,1.0843428373336792,0.08386459946632385,1.302796483039856
9057,14,27,1689069600,1689069899,-0.1410752236843109,1.047713279724121,-0.10577745735645294,1.3488816022872925
9057,15,27,1689069600,1689069899,0.02924156002700329,1.3402323722839355,-0.17873337864875793,1.0082212686538696
9057,0,28,1689069900,1689070199,-0.09180599451065063,1.2507930994033813,-0.017276713624596596,1.0479669570922852
9057,1,28,1689069900,1689070199,-0.02339962124824524,1.0400192737579346,0.11020109057426453,1.2535550594329834
9057,2,28,1689069900,1689070199,0.04368837550282478,0.9877049326896667,0.011802209541201591,1.281887412071228
9057,3,28,1689069900,1689070199,-0.12539295852184296,1.276358962059021,-0.08731195330619812,1.039584755897522
9057,4,28,1689069900,1689070199,-0.010911556892096996,1.420470118522644,0.08530014753341675,1.1389317512512207
9057,5,28,1689069900,1689070199,-0.027683867141604424,1.221118688583374,0.021436292678117752,1.4956949949264526
9057,7,28,1689069900,1689070199,0.0025865030474960804,1.581703782081604,0.00396491214632988,1.175973653793335
9057,8,28,1689069900,1689070199,-0.07244506478309631,1.2673512697219849,-0.17435410618782043,1.025990605354309
9057,9,28,1689069900,1689070199,0.137655571103096,1.0297667980194092,-0.006944224704056978,1.3243095874786377
9057,10,28,1689069900,1689070199,0.10125245153903961,1.0617696046829224,-0.06272418797016144,1.2894783020019531
9057,11,28,1689069900,1689070199,-0.03209143504500389,1.2697170972824097,0.06969545781612396,1.0428014993667603
9057,12,28,1689069900,1689070199,0.09113506227731705,1.2810077667236328,0.09350919723510742,1.0222266912460327
9057,13,28,1689069900,1689070199,-0.10289393365383148,1.049082636833191,0.08696109056472778,1.2841606140136719
9057,14,28,1689069900,1689070199,-0.13888023793697357,1.0639750957489014,-0.0913408100605011,1.3347002267837524
9057,15,28,1689069900,1689070199,0.020745899528265,1.334517002105713,-0.1655970811843872,1.0147050619125366
9057,0,29,1689070200,1689070499,-0.08424375206232071,1.248439073562622,-0.016824359074234962,1.0362907648086548
9057,1,29,1689070200,1689070499,-0.012512898072600365,1.0388951301574707,0.09441584348678589,1.2499299049377441
9057,2,29,1689070200,1689070499,0.04364967346191406,1.0060023069381714,-0.0046003456227481365,1.279556393623352
9057,3,29,1689070200,1689070499,-0.11890057474374771,1.2831250429153442,-0.0964772030711174,1.017283320426941
9057,4,29,1689070200,1689070499,-0.015171030536293983,1.404247760772705,0.06897363811731339,1.1422983407974243
9057,5,29,1689070200,1689070499,-0.026242630556225777,1.2190759181976318,0.002043292857706547,1.4443248510360718
9057,7,29,1689070200,1689070499,-0.020463811233639717,1.582027792930603,-0.02320348285138607,1.2225978374481201
9057,8,29,1689070200,1689070499,-0.06501051038503647,1.2808243036270142,-0.1655188500881195,1.0346744060516357
9057,9,29,1689070200,1689070499,0.1290457397699356,1.0325886011123657,-0.00785106886178255,1.312861442565918
9057,10,29,1689070200,1689070499,0.08776266127824783,1.0646960735321045,-0.03945983573794365,1.2888433933258057
9057,11,29,1689070200,1689070499,-0.04231560602784157,1.2837328910827637,0.07985278964042664,1.055310845375061
9057,12,29,1689070200,1689070499,0.09444485604763031,1.2897816896438599,0.10231153666973114,1.0311707258224487
9057,13,29,1689070200,1689070499,-0.10034430027008057,1.0826544761657715,0.07913744449615479,1.2987526655197144
9057,14,29,1689070200,1689070499,-0.13609002530574799,1.0547244548797607,-0.08875779807567596,1.3448344469070435
9057,15,29,1689070200,1689070499,0.040475767105817795,1.3433337211608887,-0.1687546670436859,1.0214698314666748
9057,0,30,1689070500,1689070799,-0.08728930354118347,1.2519726753234863,-0.022579561918973923,1.0252525806427002
9057,1,30,1689070500,1689070799,-0.03643089532852173,1.0368982553482056,0.11221520602703094,1.250699758529663
9057,2,30,1689070500,1689070799,0.04327712580561638,1.0103511810302734,0.006256098859012127,1.2588942050933838
9057,3,30,1689070500,1689070799,-0.11351823061704636,1.2888267040252686,-0.08884203433990479,1.0477057695388794
9057,4,30,1689070500,1689070799,-0.007959295995533466,1.399497151374817,0.07515066862106323,1.1541705131530762
9057,5,30,1689070500,1689070799,-0.013450561091303825,1.2235651016235352,0.01878107152879238,1.4709938764572144
9057,7,30,1689070500,1689070799,-0.0013127218699082732,1.5695058107376099,-0.01285628043115139,1.2032490968704224
9057,8,30,1689070500,1689070799,-0.067118339240551,1.2575713396072388,-0.1701282113790512,1.034024715423584
9057,9,30,1689070500,1689070799,0.13201461732387543,1.0286422967910767,-0.02136075496673584,1.3137540817260742
9057,10,30,1689070500,1689070799,0.102594755589962,1.0498828887939453,-0.05156329274177551,1.298063039779663
9057,11,30,1689070500,1689070799,-0.033401310443878174,1.2690019607543945,0.07932101935148239,1.0587337017059326
9057,12,30,1689070500,1689070799,0.09715888649225235,1.2966923713684082,0.1007324755191803,1.0239512920379639
9057,13,30,1689070500,1689070799,-0.09868252277374268,1.044488787651062,0.08917360752820969,1.3029353618621826
9057,14,30,1689070500,1689070799,-0.13432177901268005,1.0496407747268677,-0.09552236646413803,1.3397783041000366
9057,15,30,1689070500,1689070799,0.01900472491979599,1.3323075771331787,-0.1669912487268448,1.0034778118133545
9057,0,31,1689070800,1689071099,-0.09079726785421371,1.2353603839874268,-0.015467476099729538,1.027360200881958
9057,1,31,1689070800,1689071099,-0.025186439976096153,1.004073977470398,0.09733712673187256,1.256413459777832
9057,2,31,1689070800,1689071099,0.040055178105831146,0.9924797415733337,0.0010312513913959265,1.2425950765609741
9057,3,31,1689070800,1689071099,-0.11350774765014648,1.2705851793289185,-0.08220397680997849,1.0087854862213135
9057,4,31,1689070800,1689071099,-0.004961227998137474,1.4150025844573975,0.07140731811523438,1.123958706855774
9057,5,31,1689070800,1689071099,-0.016334205865859985,1.187741756439209,0.004702098201960325,1.443700909614563
9057,7,31,1689070800,1689071099,-0.005389993544667959,1.5937978029251099,-0.005671769846230745,1.1888622045516968
9057,8,31,1689070800,1689071099,-0.052443258464336395,1.2667977809906006,-0.16964887082576752,1.0302300453186035
9057,9,31,1689070800,1689071099,0.1386360079050064,1.0436943769454956,-0.020097913220524788,1.3057539463043213
9057,10,31,1689070800,1689071099,0.10839101672172546,1.0584657192230225,-0.05164191871881485,1.304726481437683
9057,11,31,1689070800,1689071099,-0.031679075211286545,1.279620885848999,0.07649847865104675,1.0483615398406982
9057,12,31,1689070800,1689071099,0.08780910074710846,1.2647202014923096,0.09908910095691681,1.0076327323913574
9057,13,31,1689070800,1689071099,-0.11306585371494293,1.0654397010803223,0.07505683600902557,1.2872625589370728
9057,14,31,1689070800,1689071099,-0.14568500220775604,1.0289922952651978,-0.09736564755439758,1.3219176530838013
9057,15,31,1689070800,1689071099,0.02564011886715889,1.349461555480957,-0.17270316183567047,1.0156677961349487
9057,0,32,1689071100,1689071399,-0.08353234827518463,1.2594482898712158,-0.02462196722626686,1.0503671169281006
9057,1,32,1689071100,1689071399,-0.02689824067056179,1.024645209312439,0.09171488881111145,1.2821258306503296
9057,2,32,1689071100,1689071399,0.03138291835784912,0.9876277446746826,-0.005132806487381458,1.2608709335327148
9057,3,32,1689071100,1689071399,-0.11854207515716553,1.2824593782424927,-0.09644553810358047,1.0093395709991455
9057,4,32,1689071100,1689071399,0.001249242341145873,1.4032915830612183,0.08075609803199768,1.134029507637024
9057,5,32,1689071100,1689071399,-0.011099221184849739,1.2024086713790894,0.018192194402217865,1.4559311866760254
9057,7,32,1689071100,1689071399,-0.0023916936479508877,1.6122698783874512,-0.016540996730327606,1.208072543144226
9057,8,32,1689071100,1689071399,-0.05880407243967056,1.2708834409713745,-0.17408046126365662,1.0324323177337646
9057,9,32,1689071100,1689071399,0.1354311853647232,1.0210260152816772,-0.0175374336540699,1.302997350692749
9057,10,32,1689071100,1689071399,0.09935881942510605,1.0386890172958374,-0.04296380653977394,1.2751221656799316
9057,11,32,1689071100,1689071399,-0.025894830003380775,1.275324821472168,0.07045113295316696,1.0494420528411865
9057,12,32,1689071100,1689071399,0.09604290872812271,1.3100943565368652,0.09990452975034714,1.0413341522216797
9057,13,32,1689071100,1689071399,-0.1102004423737526,1.072629690170288,0.08077633380889893,1.3061184883117676
9057,14,32,1689071100,1689071399,-0.14492474496364594,1.0376520156860352,-0.08770106732845306,1.3289532661437988
9057,15,32,1689071100,1689071399,0.024833746254444122,1.3402421474456787,-0.18194136023521423,1.0037364959716797
9057,0,33,1689071400,1689071699,-0.09433456510305405,1.2496846914291382,-0.020647792145609856,1.0449451208114624
9057,1,33,1689071400,1689071699,-0.0377381406724453,1.0529567003250122,0.09395027160644531,1.2366148233413696
9057,2,33,1689071400,1689071699,0.026850920170545578,1.0005404949188232,0.010001858696341515,1.2639620304107666
9057,3,33,1689071400,1689071699,-0.1319037228822708,1.296785831451416,-0.0847260132431984,1.034698247909546
9057,4,33,1689071400,1689071699,-0.013559743762016296,1.434769868850708,0.08640514314174652,1.1398179531097412
9057,5,33,1689071400,1689071699,-0.0032709555234760046,1.209119439125061,0.00947379507124424,1.4968379735946655
9057,7,33,1689071400,1689071699,0.017057782039046288,1.5934994220733643,-0.025239504873752594,1.218597650527954
9057,8,33,1689071400,1689071699,-0.0572783499956131,1.2733168601989746,-0.1854572296142578,1.0237029790878296
9057,9,33,1689071400,1689071699,0.13242369890213013,1.0339062213897705,-0.0285307876765728,1.3220582008361816
9057,10,33,1689071400,1689071699,0.10654138773679733,1.0635029077529907,-0.03350496292114258,1.288594365119934
9057,11,33,1689071400,1689071699,-0.016178319230675697,1.2771451473236084,0.07646335661411285,1.0415595769882202
9057,12,33,1689071400,1689071699,0.08536376804113388,1.3064647912979126,0.11055530607700348,1.0395139455795288
9057,13,33,1689071400,1689071699,-0.10412013530731201,1.0495131015777588,0.07927335053682327,1.286942958831787
9057,14,33,1689071400,1689071699,-0.14986443519592285,1.0472936630249023,-0.09990762919187546,1.3358111381530762
9057,15,33,1689071400,1689071699,0.029267916455864906,1.34453284740448,-0.18118447065353394,1.02621328830719
9057,0,34,1689071700,1689071999,-0.091431625187397,1.2493895292282104,-0.025866800919175148,1.0181756019592285
9057,1,34,1689071700,1689071999,-0.030660318210721016,1.0197789669036865,0.0913148820400238,1.2600239515304565
9057,2,34,1689071700,1689071999,0.040744587779045105,1.0071438550949097,0.006336207035928965,1.2559155225753784
9057,3,34,1689071700,1689071999,-0.11619823426008224,1.273915410041809,-0.08875831216573715,1.043022871017456
9057,4,34,1689071700,1689071999,0.004984006751328707,1.392693042755127,0.07772588729858398,1.123427152633667
9057,5,34,1689071700,1689071999,-0.015444649383425713,1.2222857475280762,0.032278839498758316,1.4941375255584717
9057,7,34,1689071700,1689071999,-0.006708083208650351,1.6136332750320435,-0.017272869125008583,1.2187504768371582
9057,8,34,1689071700,1689071999,-0.06151415407657623,1.2609624862670898,-0.16808192431926727,1.0249511003494263
9057,9,34,1689071700,1689071999,0.14227984845638275,1.037407636642456,-0.015900639817118645,1.31107497215271
9057,10,34,1689071700,1689071999,0.09950082004070282,1.054335355758667,-0.04664064571261406,1.274478554725647
9057,11,34,1689071700,1689071999,-0.02009747549891472,1.2767314910888672,0.07447434961795807,1.0398062467575073
9057,12,34,1689071700,1689071999,0.0975140631198883,1.2999677658081055,0.09844835847616196,1.019652009010315
9057,13,34,1689071700,1689071999,-0.10421056300401688,1.041581630706787,0.0806579664349556,1.263308048248291
9057,14,34,1689071700,1689071999,-0.1485956460237503,1.0316272974014282,-0.09886185824871063,1.3446530103683472
9057,15,34,1689071700,1689071999,0.03281903266906738,1.3241468667984009,-0.1611512154340744,1.008167028427124
9057,0,35,1689072000,1689072299,-0.08262886852025986,1.243053674697876,-0.023067912086844444,1.036179780960083
9057,1,35,1689072000,1689072299,-0.030400751158595085,1.0418779850006104,0.09979191422462463,1.2608720064163208
9057,2,35,1689072000,1689072299,0.04260537400841713,0.9911215901374817,5.133138984092511e-05,1.283910870552063
9057,3,35,1689072000,1689072299,-0.12555629014968872,1.2863689661026,-0.09230834245681763,1.0291093587875366
9057,4,35,1689072000,1689072299,-0.004744972102344036,1.421600580215454,0.07319048792123795,1.1450632810592651
9057,5,35,1689072000,1689072299,-0.01838783174753189,1.1927597522735596,0.011806733906269073,1.4726274013519287
9057,7,35,1689072000,1689072299,0.020524874329566956,1.6065219640731812,-0.0008236704743467271,1.2148420810699463
9057,8,35,1689072000,1689072299,-0.06345013529062271,1.2597739696502686,-0.17170941829681396,1.0183988809585571
9057,9,35,1689072000,1689072299,0.12490193545818329,0.998508632183075,-0.01758873462677002,1.2950512170791626
9057,10,35,1689072000,1689072299,0.0964224636554718,1.036005973815918,-0.05047987401485443,1.28132963180542
9057,11,35,1689072000,1689072299,-0.024133771657943726,1.259326457977295,0.07995828986167908,1.0205563306808472
9057,12,35,1689072000,1689072299,0.10181235522031784,1.284248948097229,0.09775977581739426,1.039216160774231
9057,13,35,1689072000,1689072299,-0.11520681530237198,1.0554897785186768,0.08442468196153641,1.2881462574005127
9057,14,35,1689072000,1689072299,-0.14185522496700287,1.0242793560028076,-0.0955878347158432,1.3097636699676514
9057,15,35,1689072000,1689072299,0.02140923961997032,1.316737413406372,-0.17661485075950623,0.9985722899436951
9057,0,36,1689072300,1689072599,-0.0859990194439888,1.2566248178482056,-0.023197755217552185,1.0350884199142456
9057,1,36,1689072300,1689072599,-0.039780788123607635,1.0221024751663208,0.0931788980960846,1.2625298500061035
9057,2,36,1689072300,1689072599,0.036977123469114304,1.0124295949935913,-2.9746794098173268e-05,1.2724254131317139
9057,3,36,1689072300,1689072599,-0.12597954273223877,1.2899965047836304,-0.08949948102235794,1.0474777221679688
9057,4,36,1689072300,1689072599,0.01373983733355999,1.4094576835632324,0.08160750567913055,1.1467276811599731
9057,5,36,1689072300,1689072599,-0.011439235880970955,1.1824370622634888,0.019706882536411285,1.4764282703399658
9057,7,36,1689072300,1689072599,7.235562952701002e-05,1.5748112201690674,-0.014764039777219296,1.190045714378357
9057,8,36,1689072300,1689072599,-0.056408997625112534,1.2575335502624512,-0.1761721819639206,1.035556435585022
9057,9,36,1689072300,1689072599,0.12133395671844482,1.0266733169555664,-0.03005322813987732,1.3050609827041626
9057,10,36,1689072300,1689072599,0.10081953555345535,1.0800637006759644,-0.06285234540700912,1.306509017944336
9057,11,36,1689072300,1689072599,-0.009895077906548977,1.2905644178390503,0.07135279476642609,1.0481419563293457
9057,12,36,1689072300,1689072599,0.09135817736387253,1.2847994565963745,0.1033320277929306,1.0483664274215698
9057,13,36,1689072300,1689072599,-0.11589979380369186,1.0739507675170898,0.07948186248540878,1.3008228540420532
9057,14,36,1689072300,1689072599,-0.14925983548164368,1.0488550662994385,-0.08772282302379608,1.3172662258148193
9057,15,36,1689072300,1689072599,0.03241470083594322,1.336876630783081,-0.1801316887140274,1.0074962377548218
9057,0,37,1689072600,1689072899,-0.08575824648141861,1.2685195207595825,-0.01635962910950184,1.0504015684127808
9057,1,37,1689072600,1689072899,-0.02393706887960434,1.0133432149887085,0.1028931513428688,1.275158405303955
9057,2,37,1689072600,1689072899,0.046588264405727386,1.0100312232971191,-0.007165546994656324,1.2675436735153198
9057,3,37,1689072600,1689072899,-0.1255439817905426,1.285180926322937,-0.0924064889550209,1.0356487035751343
9057,4,37,1689072600,1689072899,-6.401948485290632e-05,1.4341025352478027,0.07721694558858871,1.1351804733276367
9057,5,37,1689072600,1689072899,-0.020329657942056656,1.2191994190216064,0.02498079650104046,1.4900572299957275
9057,7,37,1689072600,1689072899,-0.01498265191912651,1.6015524864196777,-0.010200954973697662,1.2185797691345215
9057,8,37,1689072600,1689072899,-0.069866843521595,1.281575083732605,-0.17275658249855042,1.0302916765213013
9057,9,37,1689072600,1689072899,0.1316283792257309,1.014897346496582,-0.014656245708465576,1.3222935199737549
9057,10,37,1689072600,1689072899,0.10895324498414993,1.067318320274353,-0.025991005823016167,1.3108792304992676
9057,11,37,1689072600,1689072899,-0.014959490858018398,1.280139684677124,0.06851246953010559,1.0322421789169312
9057,12,37,1689072600,1689072899,0.0949132889509201,1.2874345779418945,0.10371795296669006,1.039616584777832
9057,13,37,1689072600,1689072899,-0.1127571314573288,1.048965573310852,0.08174784481525421,1.2909448146820068
9057,14,37,1689072600,1689072899,-0.14443612098693848,1.0566601753234863,-0.08420000970363617,1.3217722177505493
9057,15,37,1689072600,1689072899,0.03224892169237137,1.3247299194335938,-0.1732710599899292,1.008509635925293
9057,0,38,1689072900,1689073199,-0.08478643745183945,1.2546966075897217,-0.01846499927341938,1.0292683839797974
9057,1,38,1689072900,1689073199,-0.028935154899954796,1.0255300998687744,0.09904459863901138,1.2580108642578125
9057,2,38,1689072900,1689073199,0.040320996195077896,1.0045868158340454,-0.0001758704602252692,1.252773404121399
9057,3,38,1689072900,1689073199,-0.11323517560958862,1.2788838148117065,-0.07966446131467819,1.0306428670883179
9057,4,38,1689072900,1689073199,-0.0032630518544465303,1.4100733995437622,0.08740884810686111,1.14371919631958
9057,5,38,1689072900,1689073199,-0.011516103520989418,1.2066138982772827,0.026869971305131912,1.4658339023590088
9057,7,38,1689072900,1689073199,-0.013326359912753105,1.580518126487732,-0.017191777005791664,1.2000198364257812
9057,8,38,1689072900,1689073199,-0.05593682825565338,1.2674752473831177,-0.1760145127773285,1.0214478969573975
9057,9,38,1689072900,1689073199,0.13514237105846405,1.0360684394836426,-0.019519269466400146,1.303484320640564
9057,10,38,1689072900,1689073199,0.1007893905043602,1.0613231658935547,-0.05081550404429436,1.2783176898956299
9057,11,38,1689072900,1689073199,-0.006988002452999353,1.2860690355300903,0.06657087057828903,1.0384397506713867
9057,12,38,1689072900,1689073199,0.08725624531507492,1.3038932085037231,0.10330837965011597,1.028122901916504
9057,13,38,1689072900,1689073199,-0.11405373364686966,1.0570449829101562,0.09159443527460098,1.2900034189224243
9057,14,38,1689072900,1689073199,-0.14616453647613525,1.053665280342102,-0.09848680347204208,1.3298395872116089
9057,15,38,1689072900,1689073199,0.02663649246096611,1.32619309425354,-0.18485736846923828,0.9971921443939209
9057,0,39,1689073200,1689073499,-0.08625653386116028,1.2411738634109497,-0.008870669640600681,1.0108704566955566
9057,1,39,1689073200,1689073499,-0.027316858991980553,1.0452121496200562,0.1011333018541336,1.2638851404190063
9057,2,39,1689073200,1689073499,0.035079002380371094,0.9950231313705444,0.013526415452361107,1.2465301752090454
9057,3,39,1689073200,1689073499,-0.11908341944217682,1.2834091186523438,-0.09773387014865875,1.0433495044708252
9057,4,39,1689073200,1689073499,-0.002541500376537442,1.4336507320404053,0.07838627696037292,1.1340830326080322
9057,5,39,1689073200,1689073499,-0.01745692640542984,1.2001827955245972,0.016393475234508514,1.4893230199813843
9057,7,39,1689073200,1689073499,-0.014892615377902985,1.5656715631484985,-0.013701990246772766,1.1965250968933105
9057,8,39,1689073200,1689073499,-0.061304423958063126,1.258641242980957,-0.16806061565876007,1.017988920211792
9057,9,39,1689073200,1689073499,0.12299850583076477,0.9962974786758423,-0.0350164920091629,1.2979156970977783
9057,10,39,1689073200,1689073499,0.10219797492027283,1.0411392450332642,-0.06068304926156998,1.28000009059906
9057,11,39,1689073200,1689073499,-0.024680279195308685,1.2694141864776611,0.07629496604204178,1.0461994409561157
9057,12,39,1689073200,1689073499,0.08714324235916138,1.2949556112289429,0.09815790504217148,1.0183579921722412
9057,13,39,1689073200,1689073499,-0.10292725265026093,1.05874764919281,0.09507143497467041,1.2830301523208618
9057,14,39,1689073200,1689073499,-0.14340370893478394,1.0396078824996948,-0.09515098482370377,1.3038623332977295
9057,15,39,1689073200,1689073499,0.04320680722594261,1.327117681503296,-0.17319190502166748,0.9965852499008179
9057,0,40,1689073500,1689073799,-0.07856553792953491,1.2456445693969727,-0.011291452683508396,1.01813805103302
9057,1,40,1689073500,1689073799,-0.030912278220057487,1.0093919038772583,0.11057677119970322,1.2644734382629395
9057,2,40,1689073500,1689073799,0.03485904633998871,1.0002000331878662,0.01702992618083954,1.2609081268310547
9057,3,40,1689073500,1689073799,-0.1190795749425888,1.2769275903701782,-0.08819229155778885,1.0473554134368896
9057,4,40,1689073500,1689073799,-0.011488376185297966,1.411310076713562,0.08732838928699493,1.1347811222076416
9057,5,40,1689073500,1689073799,-0.01060509867966175,1.178334355354309,0.020876234397292137,1.4656403064727783
9057,7,40,1689073500,1689073799,-0.017911650240421295,1.5753804445266724,-0.01660786010324955,1.2328970432281494
9057,8,40,1689073500,1689073799,-0.05951261520385742,1.265237808227539,-0.16713690757751465,1.0190635919570923
9057,9,40,1689073500,1689073799,0.12855961918830872,1.0199040174484253,-0.01729286089539528,1.3006930351257324
9057,10,40,1689073500,1689073799,0.09096445888280869,1.0558549165725708,-0.05662393569946289,1.287889838218689
9057,11,40,1689073500,1689073799,-0.03048895113170147,1.2629551887512207,0.07463313639163971,1.0342652797698975
9057,12,40,1689073500,1689073799,0.0891081839799881,1.2798179388046265,0.09611233323812485,1.02922523021698
9057,13,40,1689073500,1689073799,-0.1068611666560173,1.0562279224395752,0.08307316154241562,1.3012555837631226
9057,14,40,1689073500,1689073799,-0.1270706206560135,1.062615990638733,-0.09458057582378387,1.3361133337020874
9057,15,40,1689073500,1689073799,0.04469972476363182,1.321386456489563,-0.17146888375282288,1.0023107528686523
9057,0,41,1689073800,1689074099,-0.08351097255945206,1.243346929550171,-0.020122526213526726,1.0090450048446655
9057,1,41,1689073800,1689074099,-0.031154882162809372,1.0461368560791016,0.10959272086620331,1.2608896493911743
9057,2,41,1689073800,1689074099,0.034297093749046326,1.0045435428619385,-0.0005255489959381521,1.2659167051315308
9057,3,41,1689073800,1689074099,-0.12475608289241791,1.2866095304489136,-0.08379006385803223,1.0251456499099731
9057,4,41,1689073800,1689074099,0.0032911361195147038,1.3877031803131104,0.08227807283401489,1.143642544746399
9057,5,41,1689073800,1689074099,-0.00412909546867013,1.1888939142227173,0.016675660386681557,1.4600645303726196
9057,7,41,1689073800,1689074099,-0.030477341264486313,1.574654221534729,-0.024372998625040054,1.2069220542907715
9057,8,41,1689073800,1689074099,-0.06815167516469955,1.25910222530365,-0.1724695861339569,1.0486562252044678
9057,9,41,1689073800,1689074099,0.13144151866436005,1.0354769229888916,-0.01907060667872429,1.307607650756836
9057,10,41,1689073800,1689074099,0.10163598507642746,1.0540632009506226,-0.05694743990898132,1.2756913900375366
9057,11,41,1689073800,1689074099,-0.02712087519466877,1.2690916061401367,0.07939839363098145,1.0201071500778198
9057,12,41,1689073800,1689074099,0.09061756730079651,1.285767674446106,0.09769649803638458,1.034234881401062
9057,13,41,1689073800,1689074099,-0.10327130556106567,1.0429168939590454,0.08307243883609772,1.2775757312774658
9057,14,41,1689073800,1689074099,-0.1439734399318695,1.0432442426681519,-0.09555964916944504,1.3328112363815308
9057,15,41,1689073800,1689074099,0.02921590954065323,1.3309578895568848,-0.18228811025619507,1.0272436141967773
9057,0,42,1689074100,1689074399,-0.09036445617675781,1.2567858695983887,-0.015383359976112843,1.041102647781372
9057,1,42,1689074100,1689074399,-0.030107440426945686,1.0316050052642822,0.08961871266365051,1.2680528163909912
9057,2,42,1689074100,1689074399,0.03347759321331978,1.0245449542999268,0.012350029312074184,1.257932424545288
9057,3,42,1689074100,1689074399,-0.12051830440759659,1.28860604763031,-0.07394037395715714,1.032222032546997
9057,4,42,1689074100,1689074399,0.0044616577215492725,1.4048089981079102,0.08280753344297409,1.108076810836792
9057,5,42,1689074100,1689074399,-0.006354240700602531,1.1899052858352661,0.033734600991010666,1.4800742864608765
9057,7,42,1689074100,1689074399,-0.025602079927921295,1.5882339477539062,-0.01657753251492977,1.2022247314453125
9057,8,42,1689074100,1689074399,-0.05759817734360695,1.2722809314727783,-0.18139921128749847,1.0261552333831787
9057,9,42,1689074100,1689074399,0.12428637593984604,1.0271234512329102,-0.02835887484252453,1.3120793104171753
9057,10,42,1689074100,1689074399,0.1094602420926094,1.062635064125061,-0.051981162279844284,1.3062130212783813
9057,11,42,1689074100,1689074399,-0.03284914419054985,1.2857756614685059,0.08133551478385925,1.0617207288742065
9057,12,42,1689074100,1689074399,0.09278187155723572,1.287078857421875,0.1087285727262497,1.0231928825378418
9057,13,42,1689074100,1689074399,-0.11677912622690201,1.0402889251708984,0.08529918640851974,1.298935890197754
9057,14,42,1689074100,1689074399,-0.162021204829216,1.0551873445510864,-0.08496150374412537,1.319916844367981
9057,15,42,1689074100,1689074399,0.006212371401488781,1.3406932353973389,-0.18078330159187317,1.0087075233459473
9057,0,43,1689074400,1689074699,-0.08373882621526718,1.2548577785491943,-0.02432011254131794,1.0306469202041626
9057,1,43,1689074400,1689074699,-0.03786959499120712,1.0232969522476196,0.10585221648216248,1.2594853639602661
9057,2,43,1689074400,1689074699,0.02773519791662693,0.9930480122566223,-0.008821721188724041,1.2723116874694824
9057,3,43,1689074400,1689074699,-0.12433530390262604,1.296911597251892,-0.07556606829166412,1.0192155838012695
9057,4,43,1689074400,1689074699,-0.018208390101790428,1.4270120859146118,0.08607592433691025,1.159900426864624
9057,5,43,1689074400,1689074699,-0.004195046611130238,1.226367473602295,0.030554845929145813,1.492357850074768
9057,7,43,1689074400,1689074699,-0.016932912170886993,1.5849528312683105,-0.03687816858291626,1.2027027606964111
9057,8,43,1689074400,1689074699,-0.05365971475839615,1.2821602821350098,-0.17910060286521912,1.0234670639038086
9057,9,43,1689074400,1689074699,0.13981178402900696,1.0216153860092163,-0.024775054305791855,1.295380711555481
9057,10,43,1689074400,1689074699,0.09991274774074554,1.0710546970367432,-0.047736234962940216,1.2970302104949951
9057,11,43,1689074400,1689074699,-0.01820679008960724,1.269430160522461,0.0906575545668602,1.0433735847473145
9057,12,43,1689074400,1689074699,0.08349425345659256,1.2848421335220337,0.1136355921626091,1.0286275148391724
9057,13,43,1689074400,1689074699,-0.11168581247329712,1.0658276081085205,0.10358493775129318,1.29216730594635
9057,14,43,1689074400,1689074699,-0.15521350502967834,1.0517014265060425,-0.09645724296569824,1.3255140781402588
9057,15,43,1689074400,1689074699,0.02980971336364746,1.3397048711776733,-0.17696987092494965,1.0223488807678223
9057,0,44,1689074700,1689074999,-0.08083502948284149,1.24116051197052,-0.01609225943684578,1.0415973663330078
9057,1,44,1689074700,1689074999,-0.027843335643410683,1.041427731513977,0.09658161550760269,1.2661097049713135
9057,2,44,1689074700,1689074999,0.0395963117480278,0.9896872043609619,-0.0002300264750374481,1.2602591514587402
9057,3,44,1689074700,1689074999,-0.11639031767845154,1.283684492111206,-0.08257249742746353,1.0424258708953857
9057,4,44,1689074700,1689074999,-0.004339888226240873,1.3959882259368896,0.07731731981039047,1.1272937059402466
9057,5,44,1689074700,1689074999,-0.017642270773649216,1.209138035774231,0.022417062893509865,1.4901008605957031
9057,7,44,1689074700,1689074999,-0.00939894001930952,1.5881080627441406,-0.018644019961357117,1.2252923250198364
9057,8,44,1689074700,1689074999,-0.07147639989852905,1.2578946352005005,-0.17610830068588257,1.0167490243911743
