fill,t1,t2,mean_lumi,mean_sbil,channel,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,1689062700,1689062999,16263.80184433,6.632871877785481,9,0.1311176121234893,0.9783408045768738,-0.0290738008916378,1.26619553565979
9057,1689062700,1689062999,16263.80184433,6.632871877785481,10,0.1130435094237327,0.9999136924743652,0.0132011314854025,1.2273024320602417
9057,1689062700,1689062999,16263.80184433,6.632871877785481,11,-0.0730164498090744,1.2052844762802124,0.1165803596377372,0.9801833629608154
9057,1689062700,1689062999,16263.80184433,6.632871877785481,12,0.1122732609510421,1.244433879852295,0.0893165245652198,0.9680299758911132
9057,1689062700,1689062999,16263.80184433,6.632871877785481,13,-0.1028802841901779,0.9706668257713318,0.0763689205050468,1.2468078136444092
9057,1689062700,1689062999,16263.80184433,6.632871877785481,14,-0.1340454369783401,0.9911755323410034,-0.0976844131946563,1.2741367816925049
9057,1689062700,1689062999,16263.80184433,6.632871877785481,15,0.051344234496355,1.302783489227295,-0.1624559015035629,0.9554714560508728
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,0,-0.0769712328910827,1.2050405740737915,-0.0093113584443926,0.98465234041214
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,1,-0.0234081726521253,0.9775821566581726,0.1020768135786056,1.2287473678588867
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,2,0.0487007275223732,0.95736426115036,-0.0134459240362048,1.2308201789855957
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,3,-0.1213229224085807,1.2449299097061155,-0.0902513191103935,1.0032377243041992
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,4,-0.0111027834936976,1.3574044704437256,0.0590773150324821,1.08191180229187
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,5,-0.0278324130922555,1.1251554489135742,0.0302563291043043,1.4146968126296997
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,7,0.006220958661288,1.5455938577651978,0.001837610732764,1.1301865577697754
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,8,-0.0725811868906021,1.225752353668213,-0.1663387566804886,0.9933414459228516
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,9,0.1152528002858161,0.9584139585494996,-0.0422749817371368,1.2490756511688232
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,10,0.1103302091360092,0.9992708563804626,0.0019198367372155,1.250261902809143
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,11,-0.0694322288036346,1.2112579345703125,0.1199938729405403,0.9853895902633668
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,12,0.1135900765657424,1.262274980545044,0.088080771267414,0.9801111817359924
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,13,-0.0978384912014007,1.0131953954696655,0.0811919420957565,1.2462787628173828
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,14,-0.1346015781164169,0.9863083362579346,-0.0973042026162147,1.288274884223938
9057,1689063000,1689063299,16711.13346352385,6.815307285287051,15,0.0436337515711784,1.2887815237045288,-0.1651177853345871,0.9716787338256836
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,0,-0.0717626065015792,1.2012231349945068,-0.0050537004135549,0.9825153946876526
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,1,-0.0267352722585201,0.9745526313781738,0.1030180677771568,1.2223087549209597
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,2,0.0415773503482341,0.973635733127594,0.0004115235933568,1.240264058113098
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,3,-0.1299842447042465,1.2532519102096558,-0.1046076938509941,1.0085293054580688
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,4,-0.0131449857726693,1.351839303970337,0.0564336441457271,1.070203423500061
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,5,-0.0374023765325546,1.1148920059204102,0.0157702006399631,1.3993899822235107
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,7,-0.0151284905150532,1.526665449142456,-0.0094614420086145,1.1447595357894895
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,8,-0.0757706686854362,1.2358087301254272,-0.1614896655082702,0.9891371130943298
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,9,0.1248668432235717,0.966378688812256,-0.0244059935212135,1.2537137269973757
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,10,0.1118397191166877,0.9892329573631288,-0.0083397915586829,1.245945692062378
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,11,-0.0735844075679779,1.2307382822036743,0.1240232065320015,0.9953888654708862
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,12,0.114382266998291,1.2419921159744265,0.0946991518139839,0.9830156564712524
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,13,-0.1042448207736015,1.0355558395385742,0.0703599974513053,1.231544017791748
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,14,-0.13802270591259,0.9984808564186096,-0.0975422263145446,1.2966469526290894
9057,1689063300,1689063599,16788.217469994383,6.8467444820531735,15,0.0543778501451015,1.2966039180755615,-0.1631904244422912,0.9538976550102234
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,0,-0.0628779083490371,1.2269166707992554,-0.0072438642382621,1.007466435432434
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,1,-0.0177362002432346,0.9884158968925476,0.1035343706607818,1.2318198680877686
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,2,0.0468260571360588,0.98493492603302,0.0005202353931963,1.244403839111328
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,3,-0.1209285035729408,1.284277319908142,-0.0876554101705551,1.0252803564071655
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,4,-0.0113931018859148,1.3585205078125,0.0773170292377471,1.1004043817520142
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,5,-0.035315603017807,1.127868890762329,0.0118909915909171,1.4083391427993774
