fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSX_y,BSX_y_std,BSX_z,BSX_z_std,BSY_x,BSY_x_std,BSY_z,BSY_z_std,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8741,1683760200,1683760499,11253.966256828233,5.954479500967319,-1,167150,0,0.0205301500299342,0.0009140931035143,0.0261122104211959,0.0005705962294155,0.0181234658688907,0.0003945217366869,-0.30774918,80.31854,22.130842,3056.4954,0.08388451,84.67698,-21.973318,5447.577,0.0028769085,1.1277866,0.011129423,1.0717404,11.792576597266834,2.05301500299342,0.09140931035143,100.0,0.24459456891127287
8741,1683760500,1683760799,11185.109688783998,5.918047454383068,-1,166761,0,0.0214657789196276,0.0009239824934393,0.0246703226264182,0.0005630544268411,0.0178101900049502,0.0003875328256733,-0.9105576,245.90503,-6.583175,8502.406,-0.26346532,88.913994,-38.627594,3782.1252,0.007618554,1.1331774,0.014630144,1.0686262,12.526169293741937,2.1465778919627603,0.09239824934393,100.0,0.244879683131302
8741,1683760800,1683761099,11094.809107296169,5.870269368939772,-1,166551,0,0.0222438581725326,0.0009347784128977,0.0253990012983395,0.0005488750268345,0.0175579666294031,0.0003898409622498,1.945043,1254.447,110.00281,47795.344,0.025207778,85.81399,-6.903447,4915.1235,0.004524442,1.1351278,0.020075114,1.0760047,14.171081173073231,2.22438581725326,0.09347784128977,100.0,0.2450340158390856
8741,1683761100,1683761399,10994.832671587848,5.817371783908914,-1,166424,0,0.0203442794893408,0.0009227884638665,0.0242781263225989,0.0006104928287141,0.0174476629993788,0.0004234668317229,0.032047883,301.4987,36.21833,11481.392,-0.19512989,64.341545,-31.84205,2488.781,0.003954328,1.1305318,0.019482875,1.0675529,11.592116836774006,2.03442794893408,0.09227884638665,100.0,0.24512749209672027
8741,1683761400,1683761699,10944.526152581077,5.790754578085226,-1,166331,0,0.0179568683840722,0.0009001618090548,0.0249384540495097,0.0006574244231199,0.0182531534062206,0.0004489914585843,-0.7886086,187.73018,12.409691,7445.8984,-0.1965283,135.07605,-11.242718,5285.596,0.004580307,1.1209608,0.01660983,1.054754,12.410662807081705,1.7956868384072198,0.09001618090548,100.0,0.24519601110723618
8741,1683761700,1683761999,10885.68967602323,5.759624167208059,-1,165150,0,0.020040416555128,0.0009210656305061,0.0249208821105581,0.0006003011671452,0.0178467853787273,0.0004122079664114,-2.1247218,465.1439,25.629055,16517.57,-0.41710898,197.60126,-62.934933,9654.627,0.0036003776,1.13109,0.017897751,1.0631193,12.496814896465777,2.0040416555128,0.09210656305061,100.0,0.24607115684185404
8741,1683762000,1683762299,10831.17959105054,5.730782852407693,-1,165461,0,0.0200026931969117,0.0009372328963872,0.0255732487453837,0.000605751015204,0.0170702572157464,0.0004375425296386,-0.38493708,144.70985,22.24605,5151.028,-0.78482425,162.56728,-5.1776466,5792.473,0.0009197425,1.1245521,0.01292212,1.0636013,13.21741590084314,2.0002693196911703,0.09372328963872,100.0,0.24583979076729848
8741,1683762300,1683762599,10769.825226858462,5.698320225851038,-1,164888,0,0.0178932900681422,0.0009013351181155,0.0251565553828612,0.0006491115788587,0.0183704625104791,0.0004299938737722,-0.014215189,165.15968,30.88359,6295.5933,0.5090283,106.636505,-35.5414,3755.2861,0.0033809307,1.1188039,0.01626405,1.0655186,12.032149464119142,1.78932900681422,0.09013351181155,100.0,0.24626657753087816
8741,1683762600,1683762899,10703.585783539233,5.663272901343509,-1,165047,0,0.0204000008060799,0.0009192288122485,0.0254624708622624,0.0005753866224415,0.0183029655708676,0.0003954946517934,-0.9568622,130.62787,9.884577,5002.834,-0.22002831,131.73244,-31.690582,5015.625,0.008262388,1.1333371,0.015596064,1.0677588,12.006899679588445,2.0400000806079897,0.09192288122485,100.0,0.24614792702279356
8741,1683762900,1683763199,10660.728206388,5.640596934596825,-1,164997,0,0.0191021782108344,0.0009465201852964,0.0255509182453941,0.0006162975438632,0.0170278909492111,0.0004517411663549,0.105304256,139.53897,37.2331,5788.564,0.64026135,197.21623,-8.664063,7300.989,0.0010274736,1.1171973,0.01925997,1.0539738,12.92636971711877,1.91021782108344,0.09465201852964,100.0,0.24618522001629317
8741,1683763200,1683763499,10601.327527029998,5.609168003719576,-1,163894,0,0.0197999158391958,0.0009277868235736,0.0246407845165805,0.0006083474847158,0.0176399317780968,0.0004125029050169,-0.19709653,157.25113,31.728441,6144.263,-114.970184,46328.07,1905.0989,794223.0,0.00749976,1.1255422,0.013285968,1.0648472,12.191827532008752,1.97999158391958,0.09277868235736,100.0,0.2470122391915432
8741,1683763500,1683763799,10493.79496814954,5.552272469920391,-1,164028,0,0.0175731061434656,0.0008962894846639,0.0244082308190779,0.0006881551923275,0.0182480687113928,0.0004557269201673,-1.1821345,361.78912,-24.209782,14001.092,-0.18455647,198.37238,-45.62078,7135.115,0.0065155555,1.11922,0.021115227,1.0583491,12.235056797198046,1.7573106143465598,0.08962894846639001,100.0,0.24691132226617937
8741,1683763800,1683764099,10333.435642523,5.4674262658851855,-1,163316,0,0.0188579250801476,0.0009119389623048,0.02542490922718,0.0006245405033354,0.0183681054085016,0.0004267356311956,-1.242513,215.9569,-2.510907,7190.778,0.87338936,277.93027,-3.7656283,9204.634,0.008826941,1.130582,0.0149111,1.0587842,13.061072593812002,1.8857925080147602,0.09119389623048,100.0,0.24744895994587418
8741,1683764100,1683764399,10307.174398273848,5.45353142765812,-1,163093,0,0.0187789702712077,0.0009245230698147,0.025660307801337,0.0006289611067011,0.0178548173039677,0.0004383526513765,-0.5656023,137.90276,27.81876,5012.84,0.059997648,48.46593,-15.764598,2032.019,0.0062778485,1.1264292,0.017316949,1.058229,13.18086269991519,1.87789702712077,0.09245230698147,100.0,0.2476180728704571
8741,1683764400,1683764699,10242.188452375693,5.419147329299308,-1,162109,0,0.0198684940800081,0.0009281348192915,0.0252365208057196,0.0006076261315805,0.0178793305723138,0.0004201798593404,0.049551252,288.79697,33.222427,10069.528,-2.4954486,842.359,-38.026443,17119.115,-0.0014626752,1.1143408,0.019971812,1.0711266,13.401159951161157,1.9868494080008101,0.09281348192915001,100.0,0.24836845549573155
8741,1683764700,1683764999,10207.324982535538,5.400701048960602,-1,162073,0,0.0187370877721017,0.0009291074111333,0.0248671256184115,0.0006341513345918,0.0178522499624773,0.0004281748792453,-1.3840966,151.69229,-9.980002,5414.4785,0.17590047,86.4435,-35.490158,2944.1562,0.006548297,1.1227778,0.01793085,1.0618299,12.574875235002036,1.8737087772101702,0.09291074111333,100.0,0.24839603802934235
8741,1683765000,1683765299,10142.661237910615,5.366487427465934,-1,161946,0,0.0158761655969802,0.0009123248317934,0.0229353853490595,0.0008110928871033,0.0173374510551155,0.000524230694978,-0.95641893,153.14267,12.554452,5750.62,-0.11666828,109.279205,-25.697037,3153.4893,0.0073573454,1.1161029,0.012948051,1.041565,12.593931496254882,1.5876165596980198,0.09123248317933999,100.0,0.2484934165212696
8741,1683765300,1683765599,10091.522403176585,5.339429842950574,-1,161348,0,0.0189460292829614,0.0009465589673317,0.0248887083040894,0.0006443587533184,0.0172617907692231,0.0004647119895832,-0.85632366,223.85686,-4.8492746,8561.881,0.95807886,363.30008,-60.5766,10532.656,0.006754634,1.124121,0.018243872,1.0515889,12.685179543862615,1.89460292829614,0.09465589673317,100.0,0.24895348305574463
8741,1683765600,1683765899,10060.263126556618,5.32289054315165,-1,161479,0,0.0182501907973924,0.0009317635252394,0.0247354636207339,0.0006653160916832,0.0175846793055829,0.0004649598584542,0.94529784,416.2002,70.30479,15721.548,0.7363887,321.72424,0.64860505,7378.6255,0.0043459293,1.114083,0.017193364,1.0645965,12.251186960490216,1.8250190797392403,0.09317635252393999,100.0,0.24885248068615543
8741,1683765900,1683766199,9988.624990190538,5.284986767296581,-1,161025,0,0.0197824821838028,0.0009586078614586,0.0242957393255434,0.0006486473987868,0.0164216206475383,0.0004715430455922,-0.33263963,126.72406,38.624825,5240.842,0.31999803,135.45639,-21.029892,4307.321,-0.0024801893,1.1276488,0.018241309,1.0578474,12.51218305372061,1.97824821838028,0.09586078614586,100.0,0.2492030458280802
8741,1683766200,1683766499,9909.443407608307,5.243091750057306,-1,160244,0,0.0188137361555011,0.0009382593472055,0.0251573712847369,0.0006443832573905,0.0176143467476388,0.0004552151661248,4.199431,1937.1864,173.84468,72832.445,-0.17826317,96.45692,-31.132055,3304.9207,0.0040750266,1.1166645,0.015664117,1.0562748,12.67546681617792,1.88137361555011,0.09382593472055001,100.0,0.24980959275063655
