fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8778,1684248600,1684248899,25.819599474153847,2.868844386017094,-1,0,0,,,,,,,,,,,,,,,
8778,1684248900,1684249199,8.360316842307693,0.9289240935897437,-1,0,0,,,,,,,,,,,,,,,
8778,1684249200,1684249499,29.63116198923077,3.292351332136752,-1,0,0,,,,,,,,,,,,,,,
8778,1684249500,1684249799,26.502423559384617,2.944713728820513,-1,0,0,,,,,,,,,,,,,,,
8778,1684249800,1684250099,6.209001697923076,0.6898890775470085,-1,0,0,,,,,,,,,,,,,,,
8778,1684250100,1684250399,23.06987859192308,2.5633198435470086,-1,0,0,,,,,,,,,,,,,,,
8778,1684250400,1684250699,8.230876158166668,0.914541795351852,-1,0,0,,,,,,,,,,,,,,,
8778,1684250700,1684250999,35.58185386961538,3.953539318846153,-1,0,0,,,,,,,,,,,,,,,
8778,1684251000,1684251299,35.31437713815384,3.923819682017093,-1,0,0,,,,,,,,,,,,,,,
8778,1684251300,1684251599,35.177401747076914,3.908600194119657,-1,0,0,,,,,,,,,,,,,,,
8778,1684251600,1684251899,34.97522483815385,3.8861360931282056,-1,0,0,,,,,,,,,,,,,,,
8778,1684251900,1684252199,34.53677805742857,3.83741978415873,-1,0,0,,,,,,,,,,,,,,,
8778,1684252200,1684252499,34.08120791541666,3.78680087949074,-1,0,0,,,,,,,,,,,,,,,
8778,1684252500,1684252799,33.943049170538465,3.7714499078376074,-1,0,0,,,,,,,,,,,,,,,
8778,1684252800,1684253099,33.82244201838461,3.758049113153846,-1,0,0,,,,,,,,,,,,,,,
8778,1684253100,1684253399,33.69769431430769,3.7441882571452987,-1,0,0,,,,,,,,,,,,,,,
8778,1684253400,1684253699,33.50340147453846,3.7226001638376065,-1,1,0,0.49999999810376,0.3578082268449839,0.0100000093261364,0.0191824207739109,0.0100000000000374,0.0070113031840723,0.5280312299728394,,4.634879112243652,,-0.3398043780047421,49.999999810376,35.78082268449839,100.0,100.0
8778,1684253700,1684253999,33.53846059438461,3.72649562159829,-1,0,0,,,,,,,,,,,,,,,
8778,1684254000,1684254299,33.226727787461535,3.6918586430512814,-1,0,0,,,,,,,,,,,,,,,
8778,1684254300,1684254599,29.39685028046154,3.26631669782906,-1,0,0,,,,,,,,,,,,,,,
8778,1684254600,1684254899,20.397277347461536,2.2663641497179485,-1,0,0,,,,,,,,,,,,,,,
8778,1684254900,1684255199,33.4960494025,3.721783266944444,-1,0,0,,,,,,,,,,,,,,,
8778,1684255200,1684255499,33.373403397846154,3.7081559330940173,-1,0,0,,,,,,,,,,,,,,,
